quad V2.5
time	int	cnt1	cnt2	cnt3	cnt4	1&2	1&3	1&4	2&3	2&4	3&4	1&2&3	1&2&4	1&3&4	2&3&4	1&2&3&4	digTemp	temp	adct	adcr	adcp	pressure	PBS	CurrMeasurement	MeanMeasurement
6051	1000	27	36	22	0	11	4	0	5	0	0	0	0	0	0	0	-2.00	-5.25	1.014579	4.632088	0.521826	1.635938	1	1.581000	102.406670
6052	1000	15	20	19	0	4	3	0	2	0	0	1	0	0	0	0	-2.00	-5.00	1.016191	4.635312	0.518974	1.546280	1	1.615696	102.406670
6053	1000	21	24	36	0	6	8	0	6	0	0	1	0	0	0	0	-2.00	-5.25	1.016191	4.638535	0.521826	1.615696	1	1.645305	102.406670
6054	1000	24	18	22	0	6	4	0	4	0	0	1	0	0	0	0	-2.00	-5.00	1.016191	4.636923	0.520400	1.581000	1	1.615696	102.406670
6055	1000	21	27	17	0	6	3	0	4	0	0	0	0	0	0	0	-2.00	-5.00	1.015385	4.632088	0.521826	1.635938	1	1.586044	102.406670
6056	1000	22	29	24	0	9	3	0	4	0	0	0	0	0	0	0	-2.00	-5.00	1.015385	4.632088	0.521826	1.635938	1	1.620752	102.406670
6057	1000	21	29	28	0	5	8	0	7	0	0	0	0	0	0	0	-2.00	-5.25	1.014579	4.635312	0.518974	1.546280	1	1.575959	102.406670
6058	1000	24	19	29	0	5	7	0	7	0	0	0	0	0	0	0	-2.00	-5.25	1.016191	4.638535	0.521826	1.615696	1	1.650367	102.406670
6059	1000	28	22	29	0	5	7	0	1	0	0	0	0	0	0	0	-2.00	-5.00	1.016191	4.636923	0.521826	1.620752	1	1.615696	102.406670
6060	1000	28	22	38	0	5	13	0	6	0	0	1	0	0	0	0	-2.00	-5.00	1.016191	4.636923	0.518974	1.541250	1	1.620752	102.406670
6061	1000	40	36	31	0	15	10	0	6	0	0	1	0	0	0	0	-2.00	-5.00	1.016191	4.635312	0.564599	2.818714	1	1.625810	102.406670
6062	1000	24	26	22	0	7	8	0	5	0	0	1	0	0	0	0	-2.00	-5.25	1.015385	4.635312	0.517549	1.506517	1	1.610646	102.406670
6063	1000	22	29	25	0	6	4	0	7	0	0	1	0	0	0	0	-2.00	-5.00	1.015385	4.632088	0.521826	1.635938	1	1.620752	102.406670
6064	1000	33	17	23	0	7	5	0	3	0	0	0	0	0	0	0	-2.00	-5.25	1.015385	4.636923	0.520400	1.581000	1	1.620752	102.406670
6065	1000	21	26	21	0	8	3	0	4	0	0	0	0	0	0	0	-2.00	-5.25	1.015385	4.635312	0.518974	1.546280	1	1.601199	102.406670
6066	1000	32	18	26	0	5	8	0	4	0	0	0	0	0	0	0	-2.00	-5.25	1.014579	4.633700	0.517549	1.511538	1	1.620752	102.406670
6067	1000	23	22	26	0	7	6	0	5	0	0	0	0	0	0	0	-2.00	-5.25	1.014579	4.633700	0.521826	1.630872	1	1.581000	102.406670
6068	1000	23	19	25	0	5	10	0	6	0	0	1	0	0	0	0	-2.00	-5.25	1.015385	4.636923	0.521826	1.620752	1	1.575959	102.406670
6069	1000	29	27	35	0	9	8	0	8	0	0	1	0	0	0	0	-2.00	-5.25	1.015385	4.633700	0.518974	1.551315	1	1.625810	102.406670
6070	1000	22	25	17	0	8	5	0	4	0	0	0	0	0	0	0	-2.00	-5.25	1.014579	4.632088	0.516123	1.476771	1	1.526621	102.406670
6071	1000	12	33	26	0	5	1	0	10	0	0	0	0	0	0	0	-2.00	-5.25	1.014579	4.630476	0.521826	1.641007	1	1.625810	102.406670
6072	1000	23	29	30	0	1	6	0	6	0	0	0	0	0	0	0	-2.00	-5.25	1.014579	4.635312	0.520400	1.586044	1	1.615696	102.406670
6073	1000	28	32	32	0	5	9	0	11	0	0	2	0	0	0	0	-2.00	-5.25	1.015385	4.636923	0.520400	1.581000	1	1.461751	102.406670
6074	1000	26	22	27	0	7	9	0	7	0	0	1	0	0	0	0	-2.00	-5.25	1.014579	4.633700	0.513271	1.392208	1	1.451990	102.406670
6075	1000	21	17	20	0	4	6	0	3	0	0	1	0	0	0	0	-2.00	-5.25	1.012967	4.628865	0.518974	1.566439	1	1.591092	102.406670
6076	1000	24	20	28	0	4	10	0	4	0	0	2	0	0	0	0	-2.00	-5.00	1.015385	4.632088	0.518974	1.556353	1	1.581000	102.406670
6077	1000	24	21	22	0	7	12	0	4	0	0	1	0	0	0	0	-2.00	-5.25	1.014579	4.632088	0.518974	1.556353	1	1.591092	102.406670
6078	1000	20	27	21	0	5	0	0	3	0	0	0	0	0	0	0	-2.00	-5.25	1.014579	4.633700	0.520400	1.591092	1	1.586044	102.406670
6079	1000	25	28	30	0	8	8	0	10	0	0	1	0	0	0	0	-2.00	-5.25	1.014579	4.636923	0.524677	1.700251	1	1.551315	102.406670
6080	1000	34	36	32	0	8	15	0	10	0	0	1	0	0	0	0	-2.00	-5.25	1.014579	4.633700	0.520400	1.591092	1	1.461751	102.406670
6081	1000	27	22	34	0	6	7	0	10	0	0	1	0	0	0	0	-2.00	-5.25	1.015385	4.633700	0.518974	1.551315	1	1.615696	102.406670
6082	1000	32	25	29	0	7	11	0	5	0	0	0	0	0	0	0	-2.00	-5.25	1.013773	4.632088	0.520400	1.596144	1	1.501875	102.406670
6083	1000	38	36	28	0	12	8	0	6	0	0	1	0	0	0	0	-2.00	-5.25	1.014579	4.632088	0.516123	1.476771	1	1.576540	102.406670
6084	1000	19	21	20	0	3	5	0	1	0	0	0	0	0	0	0	-2.00	-5.25	1.014579	4.630476	0.518974	1.561394	1	1.551315	102.406670
6085	1000	17	22	28	0	5	5	0	6	0	0	1	0	0	0	0	-2.00	-5.25	1.013773	4.632088	0.518974	1.556353	1	1.466755	102.406670
6086	1000	22	21	23	0	4	9	0	3	0	0	1	0	0	0	0	-2.00	-5.25	1.014579	4.635312	0.520400	1.586044	1	1.466755	102.406670
6087	1000	33	26	26	0	8	10	0	1	0	0	0	0	0	0	0	-2.00	-5.25	1.015385	4.635312	0.520400	1.586044	1	1.541250	102.406670
6088	1000	19	21	25	0	3	5	0	5	0	0	1	0	0	0	0	-2.00	-5.25	1.014579	4.628865	0.514697	1.446983	1	1.606258	102.406670
6089	1000	13	22	19	0	3	3	0	6	0	0	0	0	0	0	0	-2.00	-5.25	1.015385	4.633700	0.520400	1.591092	1	1.546280	102.406670
6090	1000	23	22	22	0	5	10	0	1	0	0	0	0	0	0	0	-2.00	-5.25	1.014579	4.635312	0.517549	1.506517	1	1.541250	102.406670
6091	1000	41	26	21	0	9	9	0	3	0	0	0	0	0	0	0	-2.00	-5.25	1.014579	4.636923	0.520400	1.581000	1	1.422002	102.406670
6092	1000	23	29	17	0	6	7	0	4	0	0	1	0	0	0	0	-2.00	-5.25	1.014579	4.635312	0.530380	1.864390	1	1.606258	102.406670
6093	1000	24	26	27	0	6	7	0	5	0	0	0	0	0	0	0	-2.00	-5.25	1.013773	4.627253	0.518974	1.571488	1	1.561394	102.406670
6094	1000	14	22	24	0	3	3	0	7	0	0	0	0	0	0	0	-2.00	-5.25	1.013773	4.630476	0.517549	1.521590	1	1.566439	102.406670
6095	1000	18	17	34	0	5	5	0	6	0	0	0	0	0	0	0	-2.00	-5.25	1.014579	4.632088	0.518974	1.556353	1	1.586044	102.406670
6096	1000	27	23	25	0	9	7	0	7	0	0	2	0	0	0	0	-2.00	-5.25	1.015385	4.635312	0.518974	1.546280	1	1.581000	102.406670
6097	1000	28	25	32	0	4	12	0	7	0	0	1	0	0	0	0	-2.00	-5.25	1.015385	4.633700	0.564599	2.824192	1	1.556353	102.406670
6098	1000	24	28	22	0	8	5	0	6	0	0	0	0	0	0	0	-2.00	-5.25	1.014579	4.633700	0.520400	1.591092	1	1.541250	102.406670
6099	1000	28	23	23	0	8	4	0	4	0	0	0	0	0	0	0	-2.00	-5.25	1.014579	4.632088	0.518974	1.556353	1	1.546280	102.406670
6100	1000	23	23	32	0	7	8	0	3	0	0	1	0	0	0	0	-2.00	-5.25	1.014579	4.632088	0.517549	1.516562	1	1.546280	102.406670
6101	1000	27	26	26	0	9	8	0	6	0	0	1	0	0	0	0	-2.00	-5.25	1.014579	4.635312	0.513271	1.387229	1	1.566439	102.406670
6102	1000	27	25	23	0	4	11	0	6	0	0	1	0	0	0	0	-2.00	-5.25	1.012967	4.627253	0.517549	1.531655	1	1.561394	102.406670
6103	1000	19	24	18	0	2	2	0	3	0	0	1	0	0	0	0	-2.00	-5.25	1.014579	4.633700	0.516123	1.471761	1	1.417017	102.406670
6104	1000	40	29	26	0	13	7	0	3	0	0	1	0	0	0	0	-2.00	-5.25	1.015385	4.633700	0.517549	1.511538	1	1.461751	102.406670
6105	1000	22	18	27	0	4	8	0	4	0	0	1	0	0	0	0	-2.00	-5.25	1.015385	4.635312	0.516123	1.466755	1	1.541250	102.406670
6106	1000	17	23	22	0	2	6	0	5	0	0	0	0	0	0	0	-2.00	-5.25	1.012967	4.627253	0.508994	1.292660	1	1.536693	102.406670
6107	1000	24	26	29	0	8	9	0	7	0	0	2	0	0	0	0	-2.00	-5.25	1.013773	4.628865	0.517549	1.526621	1	1.516562	102.406670
