quad V2.5
time	int	cnt1	cnt2	cnt3	cnt4	1&2	1&3	1&4	2&3	2&4	3&4	1&2&3	1&2&4	1&3&4	2&3&4	1&2&3&4	digTemp	temp	adct	adcr	adcp	pressure	PBS	CurrMeasurement	MeanMeasurement
4544	1000	35	32	30	0	10	11	0	3	0	0	1	0	0	0	0	0.50	-1.75	1.171722	4.778755	0.764204	7.745844	1	7.455233	102.406670
4545	1000	25	23	23	0	7	7	0	3	0	0	1	0	0	0	0	0.50	-1.75	1.170110	4.778755	0.761353	7.668705	1	7.780766	102.406670
4546	1000	24	23	25	0	5	6	0	2	0	0	0	0	0	0	0	0.50	-1.75	1.170110	4.775531	0.764204	7.759799	1	7.745844	102.406670
4547	1000	17	25	21	0	6	3	0	1	0	0	0	0	0	0	0	0.50	-1.75	1.170916	4.780366	0.764204	7.738874	1	7.654823	102.406670
4548	1000	34	29	34	0	8	10	0	6	0	0	1	0	0	0	0	0.50	-1.75	1.170110	4.770696	0.761353	7.703497	1	7.682607	102.406670
4549	1000	22	23	32	0	5	6	0	2	0	0	0	0	0	0	0	0.50	-1.75	1.170110	4.777143	0.762778	7.714237	1	7.668705	102.406670
4550	1000	32	18	30	0	4	10	0	2	0	0	0	0	0	0	0	0.50	-2.00	1.170110	4.781978	0.762778	7.693366	1	7.693366	102.406670
4551	1000	28	35	30	0	7	7	0	7	0	0	0	0	0	0	0	0.50	-1.75	1.170110	4.777143	0.762778	7.714237	1	7.661761	102.406670
4552	1000	34	43	31	0	11	6	0	7	0	0	0	0	0	0	0	0.50	-2.00	1.170110	4.780366	0.761353	7.661761	1	7.693366	102.406670
4553	1000	34	33	25	0	15	7	0	4	0	0	0	0	0	0	0	0.50	-2.00	1.169304	4.777143	0.762778	7.714237	1	7.707275	102.406670
4554	1000	30	33	24	0	7	11	0	2	0	0	1	0	0	0	0	0.50	-1.75	1.170110	4.778755	0.771333	7.938695	1	7.728174	102.406670
4555	1000	34	36	31	0	7	9	0	5	0	0	0	0	0	0	0	0.50	-2.00	1.168498	4.777143	0.761353	7.675654	1	7.577734	102.406670
4556	1000	29	26	33	0	7	8	0	3	0	0	0	0	0	0	0	0.50	-2.00	1.169304	4.777143	0.759927	7.637071	1	7.637071	102.406670
4557	1000	34	29	33	0	11	9	0	6	0	0	1	0	0	0	0	0.50	-2.00	1.168498	4.777143	0.759927	7.637071	1	7.630135	102.406670
4558	1000	26	33	25	0	8	6	0	6	0	0	0	0	0	0	0	0.50	-2.00	1.169304	4.777143	0.759927	7.637071	1	7.591566	102.406670
