quad V2.5
time	int	cnt1	cnt2	cnt3	cnt4	1&2	1&3	1&4	2&3	2&4	3&4	1&2&3	1&2&4	1&3&4	2&3&4	1&2&3&4	digTemp	temp	adct	adcr	adcp	pressure	PBS	CurrMeasurement	MeanMeasurement
1007	1000	13	15	21	0	2	4	0	1	0	0	0	0	0	0	0	-4.00	-6.75	0.958169	4.633700	1.176247	19.888659	0	20.115828	0.774834
1008	1000	15	17	15	0	5	4	0	2	0	0	0	0	0	0	0	-4.00	-6.75	0.958169	4.635312	1.186227	20.155592	0	20.144091	0.774834
1009	1000	8	17	14	0	1	4	0	5	0	0	0	0	0	0	0	-4.00	-6.75	0.956557	4.633700	1.187653	20.206875	0	20.155592	0.774834
1010	1000	19	17	11	0	4	4	0	1	0	0	0	0	0	0	0	-4.00	-6.75	0.957363	4.635312	1.181950	20.036301	0	20.229942	0.774834
1011	1000	10	11	12	0	1	3	0	1	0	0	0	0	0	0	0	-4.00	-6.75	0.956557	4.633700	1.184802	20.127321	0	20.274883	0.774834
1012	1000	17	14	17	0	2	5	0	1	0	0	0	0	0	0	0	-4.00	-6.75	0.955751	4.633700	1.190505	20.286432	0	20.161852	0.774834
1013	1000	22	21	20	0	2	7	0	3	0	0	0	0	0	0	0	-4.00	-6.75	0.955751	4.632088	1.193356	20.377569	0	20.246655	0.774834
1014	1000	18	20	11	0	0	7	0	0	0	0	0	0	0	0	0	-4.00	-6.75	0.954945	4.632088	1.193356	20.377569	0	20.274883	0.774834
1015	1000	13	17	19	0	3	5	0	3	0	0	0	0	0	0	0	-4.00	-6.75	0.954945	4.633700	1.191930	20.326208	0	20.303093	0.774834
1016	1000	19	17	19	0	5	3	0	1	0	0	0	0	0	0	0	-4.00	-6.75	0.953333	4.632088	1.196208	20.457151	0	20.155592	0.774834
1017	1000	20	27	20	0	4	5	0	4	0	0	0	0	0	0	0	-4.00	-6.75	0.952528	4.630476	1.217594	21.065847	0	20.412371	0.774834
1018	1000	28	18	18	0	6	5	0	2	0	0	0	0	0	0	0	-4.00	-7.00	0.951722	4.627253	1.197633	20.531870	0	20.468773	0.774834
1019	1000	10	12	14	0	3	2	0	1	0	0	0	0	0	0	0	-4.00	-7.00	0.951722	4.628865	1.196208	20.480402	0	20.405764	0.774834
1020	1000	13	14	12	0	1	3	0	0	0	0	0	0	0	0	0	-4.00	-7.00	0.951722	4.630476	1.199059	20.548382	0	20.576525	0.774834
1021	1000	15	22	11	0	5	3	0	1	0	0	0	0	0	0	0	-4.00	-7.00	0.951722	4.630476	1.197633	20.508579	0	20.623220	0.774834
1022	1000	11	15	23	0	3	4	0	2	0	0	0	0	0	0	0	-4.00	-7.00	0.950110	4.624030	1.197633	20.555193	0	20.616316	0.774834
1023	1000	23	25	23	0	6	5	0	6	0	0	0	0	0	0	0	-4.00	-7.00	0.950110	4.630476	1.203336	20.667795	0	20.656107	0.774834
1024	1000	21	12	15	0	3	7	0	1	0	0	0	0	0	0	0	-4.00	-7.00	0.950110	4.630476	1.200485	20.588184	0	20.644426	0.774834
1025	1000	10	16	17	0	2	2	0	2	0	0	0	0	0	0	0	-4.00	-7.00	0.950110	4.632088	1.203336	20.656107	0	20.365988	0.774834
1026	1000	15	16	18	0	2	6	0	2	0	0	0	0	0	0	0	-4.00	-7.00	0.949304	4.630476	1.221871	21.185266	0	20.782610	0.774834
1027	1000	16	14	12	0	4	3	0	0	0	0	0	0	0	0	0	-4.00	-7.00	0.948498	4.627253	1.206188	20.770870	0	20.735693	0.774834
1028	1000	12	16	15	0	3	5	0	3	0	0	1	0	0	0	0	-4.00	-7.00	0.947692	4.627253	1.203336	20.691198	0	20.798954	0.774834
