quad V2.5
time	int	cnt1	cnt2	cnt3	cnt4	1&2	1&3	1&4	2&3	2&4	3&4	1&2&3	1&2&4	1&3&4	2&3&4	1&2&3&4	digTemp	temp	adct	adcr	adcp	pressure	PBS	CurrMeasurement	MeanMeasurement
505	1000	27	16	31	0	6	10	0	2	0	0	0	0	0	0	0	0.00	-2.50	1.129011	4.685275	0.739966	7.489548	0	7.482527	0.774834
506	1000	32	29	26	0	10	7	0	5	0	0	1	0	0	0	0	0.00	-2.50	1.129817	4.688498	0.650144	4.998831	0	7.464241	0.774834
507	1000	29	36	23	0	9	7	0	6	0	0	0	0	0	0	0	0.00	-2.50	1.128205	4.675604	0.739966	7.531777	0	7.496576	0.774834
508	1000	31	28	34	0	7	9	0	5	0	0	0	0	0	0	0	0.00	-2.50	1.129011	4.683663	0.744244	7.614635	0	7.521853	0.774834
509	1000	21	29	25	0	3	5	0	2	0	0	0	0	0	0	0	0.00	-2.50	1.128205	4.682051	0.742818	7.582339	0	7.575281	0.774834
510	1000	28	28	34	0	5	11	0	4	0	0	1	0	0	0	0	0.00	-2.50	1.128205	4.683663	0.742818	7.575281	0	7.607565	0.774834
511	1000	31	32	26	0	11	7	0	5	0	0	0	0	0	0	0	0.00	-2.50	1.128205	4.685275	0.744244	7.607565	0	7.639831	0.774834
512	1000	37	33	21	0	15	9	0	3	0	0	2	0	0	0	0	0.00	-2.50	1.125788	4.677216	0.744244	7.642949	0	7.542974	0.774834
513	1000	23	26	23	0	5	7	0	1	0	0	0	0	0	0	0	0.00	-2.50	1.128205	4.685275	0.745669	7.646906	0	7.672072	0.774834
514	1000	21	14	27	0	1	7	0	5	0	0	0	0	0	0	0	0.00	-2.50	1.127399	4.685275	0.745669	7.646906	0	7.561178	0.774834
515	1000	32	37	30	0	8	7	0	4	0	0	0	0	0	0	0	0.00	-2.50	1.126593	4.682051	0.744244	7.621705	0	7.721764	0.774834
516	1000	35	38	38	0	11	13	0	6	0	0	1	0	0	0	0	0.00	-2.50	1.125788	4.678828	0.745669	7.675258	0	7.700439	0.774834
