quad V2.5
time	int	cnt1	cnt2	cnt3	cnt4	1&2	1&3	1&4	2&3	2&4	3&4	1&2&3	1&2&4	1&3&4	2&3&4	1&2&3&4	digTemp	temp	adct	adcr	adcp	pressure	PBS	CurrMeasurement	MeanMeasurement
1028	1000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	28.00	25.75	2.619048	5.188132	4.275836	93.616318	1	93.583229	102.406670
1029	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28.00	25.75	2.619854	5.189744	4.275836	93.583229	1	93.722885	102.406670
1030	1000	3	0	5	0	0	3	0	0	0	0	0	0	0	0	0	28.00	25.75	2.617436	5.184909	4.270133	93.540359	1	93.507271	102.406670
1031	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28.00	25.75	2.617436	5.184909	4.274410	93.647003	1	93.436195	102.406670
1032	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28.00	25.75	2.617436	5.186521	4.270133	93.507271	1	93.469246	102.406670
1033	1000	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	28.00	25.75	2.617436	5.188132	4.243044	92.799202	1	93.507271	102.406670
1034	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28.00	25.75	2.618242	5.186521	4.265856	93.400665	1	93.329590	102.406670
1035	1000	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	28.00	25.75	2.616630	5.186521	4.264430	93.365120	1	92.933388	102.406670
1036	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28.00	25.75	2.616630	5.184909	4.261579	93.327057	1	93.294044	102.406670
1037	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28.00	25.75	2.616630	5.184909	4.254450	93.149330	1	93.149330	102.406670
1038	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28.00	25.75	2.615019	5.183297	4.250173	93.075630	1	93.355087	102.406670
1039	1000	2	1	1	0	1	1	0	0	0	0	0	0	0	0	0	28.00	25.75	2.612601	5.188132	4.258727	93.190002	1	93.083420	102.406670
1040	1000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	28.00	25.50	2.611795	5.189744	4.255876	93.086006	1	93.118942	102.406670
1041	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28.00	25.50	2.610183	5.188132	4.253024	93.047897	1	93.083420	102.406670
