quad V2.5
time	int	cnt1	cnt2	cnt3	cnt4	1&2	1&3	1&4	2&3	2&4	3&4	1&2&3	1&2&4	1&3&4	2&3&4	1&2&3&4	digTemp	temp	adct	adcr	adcp	pressure	PBS	CurrMeasurement	MeanMeasurement
4021	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22.00	19.00	2.208864	5.014066	4.462610	102.130585	0	102.020119	0.774834
4022	1000	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	22.00	19.00	2.208059	5.010843	4.455482	102.020699	0	102.131485	0.774834
4023	1000	2	3	2	0	2	0	0	0	0	0	0	0	0	0	0	22.00	19.00	2.208059	5.007619	4.454056	102.057869	0	102.131042	0.774834
4024	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22.00	19.00	2.210476	5.010843	4.459759	102.131042	0	102.130821	0.774834
4025	1000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22.00	19.00	2.210476	5.010843	4.458333	102.094254	0	101.873268	0.774834
4026	1000	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	22.00	19.25	2.212088	5.010843	4.459759	102.131042	0	101.395401	0.774834
4027	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22.00	19.25	2.212894	5.012455	4.458333	102.057266	0	102.020500	0.774834
4028	1000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22.00	19.25	2.214506	5.014066	4.458333	102.020302	0	102.093834	0.774834
4029	1000	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	22.00	19.25	2.214506	5.010843	4.456907	102.057472	0	102.094254	0.774834
4030	1000	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	22.00	19.25	2.216923	5.014066	4.461185	102.093834	0	101.983368	0.774834
4031	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22.00	19.25	2.218535	5.014066	4.479719	102.571709	0	102.131042	0.774834
4032	1000	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	22.00	19.25	2.219341	5.014066	4.459759	102.057068	0	102.093613	0.774834
4033	1000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22.00	19.25	2.219341	5.012455	4.462610	102.167587	0	102.020119	0.774834
4034	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22.00	19.25	2.221758	5.015678	4.462610	102.093613	0	102.130585	0.774834
4035	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22.00	19.25	2.221758	5.014066	4.462610	102.130585	0	102.093613	0.774834
4036	1000	2	1	0	0	1	0	0	0	0	0	0	0	0	0	0	22.50	19.25	2.222564	5.012455	4.464036	102.204346	0	102.093834	0.774834
4037	1000	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	22.50	19.25	2.224176	5.015678	4.465462	102.167114	0	102.166878	0.774834
4038	1000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	22.50	19.25	2.224176	5.014066	4.458333	102.020302	0	102.093834	0.774834
4039	1000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22.50	19.50	2.226593	5.015678	4.461185	102.056870	0	101.983192	0.774834
4040	1000	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	22.50	19.25	2.227399	5.023737	4.446927	101.505516	0	102.167587	0.774834
4041	1000	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	22.50	19.50	2.227399	5.017290	4.464036	102.093399	0	102.019936	0.774834
4042	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22.50	19.50	2.230623	5.018902	4.464036	102.056450	0	101.872696	0.774834
4043	1000	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	22.50	19.50	2.229817	5.017290	4.461185	102.019936	0	102.056671	0.774834
4044	1000	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	22.50	19.50	2.229817	5.015678	4.461185	102.056870	0	102.167114	0.774834
4045	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22.50	19.50	2.229011	5.010843	4.445501	101.763199	0	102.204857	0.774834
4046	1000	2	1	2	0	1	0	0	0	0	0	0	0	0	0	0	22.50	19.50	2.232234	5.017290	4.448353	101.689316	0	102.166878	0.774834
4047	1000	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	22.50	19.50	2.233846	5.022125	4.468313	102.092758	0	102.166389	0.774834
4048	1000	2	2	0	0	1	0	0	0	0	0	0	0	0	0	0	22.50	19.50	2.236264	5.020514	4.466887	102.092972	0	101.982651	0.774834
4049	1000	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22.50	19.50	2.236264	5.025349	4.458333	101.762238	0	102.093399	0.774834
4050	1000	2	3	0	0	2	0	0	0	0	0	0	0	0	0	0	22.50	19.50	2.235458	5.018902	4.465462	102.093178	0	102.056252	0.774834
4051	1000	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	22.50	19.50	2.237875	5.017290	4.461185	102.019936	0	102.019539	0.774834
4052	1000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	22.50	19.50	2.239487	5.022125	4.466887	102.056061	0	101.982651	0.774834
4053	1000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22.50	19.50	2.240293	5.020514	4.468313	102.129684	0	102.056061	0.774834
4054	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22.50	19.75	2.239487	5.015678	4.464036	102.130363	0	102.203865	0.774834
4055	1000	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	22.50	19.75	2.241099	5.018902	4.452630	101.762657	0	102.019539	0.774834
4056	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22.50	19.75	2.242711	5.020514	4.466887	102.092972	0	102.056252	0.774834
4057	1000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	22.50	19.75	2.245128	5.023737	4.466887	102.019173	0	102.092537	0.774834
4058	1000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	22.50	19.75	2.243516	5.026960	4.449779	101.505478	0	102.130142	0.774834
4059	1000	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	22.50	19.75	2.244322	5.018902	4.468313	102.166634	0	102.056252	0.774834
4060	1000	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	22.50	19.75	2.245128	5.020514	4.468313	102.129684	0	102.129227	0.774834
4061	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22.50	19.75	2.247546	5.023737	4.468313	102.055862	0	101.982483	0.774834
4062	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22.50	19.75	2.248352	5.022125	4.466887	102.056061	0	102.055862	0.774834
4063	1000	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	22.50	19.75	2.248352	5.020514	4.468313	102.129684	0	101.689476	0.774834
4064	1000	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	22.50	19.75	2.248352	5.020514	4.469739	102.166389	0	102.019356	0.774834
4065	1000	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	22.50	19.75	2.250769	5.025349	4.471165	102.092331	0	102.055649	0.774834
4066	1000	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	22.50	19.75	2.251575	5.023737	4.469739	102.092537	0	102.018791	0.774834
4067	1000	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	23.00	19.75	2.252381	5.025349	4.513937	103.192657	0	101.982834	0.774834
4068	1000	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	23.00	19.75	2.253993	5.026960	4.472590	102.092133	0	102.091911	0.774834
4069	1000	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	23.00	19.75	2.253993	5.025349	4.468313	102.018982	0	102.055450	0.774834
4070	1000	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	23.00	19.75	2.254799	5.026960	4.448353	101.468819	0	102.018791	0.774834
4071	1000	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	23.00	20.00	2.254799	5.023737	4.469739	102.092537	0	101.982124	0.774834
4072	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23.00	20.00	2.255605	5.022125	4.459759	101.872559	0	101.615585	0.774834
4073	1000	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	23.00	20.00	2.257216	5.026960	4.475442	102.165451	0	102.055260	0.774834
4074	1000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23.00	20.00	2.258828	5.030184	4.476868	102.128342	0	101.945122	0.774834
4075	1000	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23.00	20.00	2.261245	5.030184	4.471165	101.981773	0	102.018417	0.774834
4076	1000	1	3	1	0	0	0	0	0	0	0	0	0	0	0	0	23.00	20.00	2.259634	5.028572	4.454056	101.578766	0	102.276253	0.774834
