quad V2.5
time	int	cnt1	cnt2	cnt3	cnt4	1&2	1&3	1&4	2&3	2&4	3&4	1&2&3	1&2&4	1&3&4	2&3&4	1&2&3&4	digTemp	temp	adct	adcr	adcp	pressure	PBS	CurrMeasurement	MeanMeasurement
525	1000	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26.50	23.75	2.512674	5.167180	4.608037	102.359566	1	102.323914	102.406670
526	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26.50	23.75	2.512674	5.167180	4.609463	102.395248	1	102.395248	102.406670
527	1000	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	26.50	23.75	2.510257	5.157510	4.609463	102.611481	1	102.395851	102.406670
528	1000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	26.50	23.75	2.514286	5.168792	4.610888	102.394951	1	102.287971	102.406670
529	1000	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	26.50	23.75	2.513480	5.167180	4.610888	102.430923	1	102.359566	102.406670
531	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26.50	24.00	2.514286	5.163957	4.610888	102.502922	0	102.430923	102.406670
532	1000	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	26.50	23.75	2.513480	5.165568	4.606611	102.359863	1	102.359863	102.406670
533	1000	2	1	0	0	1	0	0	0	0	0	0	0	0	0	0	26.50	24.00	2.515092	5.167180	4.610888	102.430923	1	102.359566	102.406670
534	1000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26.50	24.00	2.515898	5.168792	4.612314	102.430603	1	101.824028	102.406670
535	1000	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	26.50	24.00	2.515092	5.167180	4.610888	102.430923	0	102.466591	102.406670
536	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26.50	24.00	2.515092	5.165568	4.610888	102.466911	1	102.323914	102.406670
537	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26.50	24.00	2.513480	5.162345	4.612314	102.574669	0	102.467232	102.406670
538	1000	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	26.50	24.00	2.517509	5.168792	4.609463	102.359283	1	102.323631	102.406670
539	1000	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	26.50	24.00	2.517509	5.168792	4.609463	102.359283	1	102.394951	102.406670
540	1000	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	26.50	24.00	2.515898	5.165568	4.610888	102.466911	0	102.431236	102.406670
541	1000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	26.50	24.00	2.517509	5.168792	4.610888	102.394951	1	102.287704	102.406670
542	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26.50	24.00	2.518315	5.168792	4.613740	102.466263	1	101.932007	102.406670
543	1000	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	26.50	24.00	2.518315	5.168792	4.613740	102.466263	1	102.394951	102.406670
544	1000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26.50	24.00	2.518315	5.167180	4.606611	102.323914	1	102.359283	102.406670
545	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26.50	24.00	2.518315	5.165568	4.602334	102.252815	0	102.431847	102.406670
546	1000	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	26.50	24.00	2.517509	5.163957	4.608037	102.431541	0	102.538620	102.406670
547	1000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26.50	24.00	2.519121	5.167180	4.610888	102.430923	1	102.395248	102.406670
548	1000	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	26.50	24.00	2.519927	5.167180	4.610888	102.430923	0	102.539650	102.406670
549	1000	2	0	1	0	0	1	0	0	0	0	0	0	0	0	0	26.50	24.00	2.520733	5.168792	4.590928	101.895714	0	102.538620	102.406670
550	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26.50	24.00	2.519927	5.167180	4.613740	102.502251	1	102.359283	102.406670
551	1000	2	0	4	0	0	1	0	0	0	0	0	0	0	0	0	26.50	24.00	2.521539	5.168792	4.610888	102.394951	1	101.717239	102.406670
552	1000	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	26.50	24.00	2.521539	5.168792	4.612314	102.430603	1	102.359001	102.406670
553	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26.50	24.00	2.521539	5.168792	4.613740	102.466263	1	102.359283	102.406670
554	1000	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	26.50	24.00	2.523956	5.167180	4.580948	101.681847	0	102.502922	102.406670
555	1000	1	1	3	0	0	0	0	0	0	0	0	0	0	0	0	26.50	24.00	2.519927	5.165568	4.612314	102.502594	1	102.359863	102.406670
556	1000	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	26.50	24.00	2.522345	5.168792	4.609463	102.359283	1	102.394951	102.406670
557	1000	3	1	2	0	0	2	0	0	0	0	0	0	0	0	0	26.50	24.00	2.521539	5.167180	4.603760	102.252563	1	101.753174	102.406670
558	1000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26.50	24.00	2.523150	5.167180	4.588077	101.860207	0	102.431847	102.406670
559	1000	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	26.50	24.00	2.522345	5.165568	4.608037	102.395538	1	102.252319	102.406670
560	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26.50	24.00	2.523956	5.168792	4.613740	102.466263	1	102.287971	102.406670
561	1000	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	26.50	24.00	2.522345	5.165568	4.608037	102.395538	1	102.288506	102.406670
562	1000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26.50	24.00	2.523956	5.167180	4.608037	102.359566	1	102.288246	102.406670
563	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26.50	24.00	2.523150	5.165568	4.589502	101.931686	0	102.539307	102.406670
564	1000	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	26.50	24.00	2.523956	5.165568	4.608037	102.395538	1	102.395248	102.406670
565	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26.50	24.00	2.524762	5.165568	4.609463	102.431236	1	102.359566	102.406670
566	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26.50	24.00	2.524762	5.167180	4.612314	102.466591	1	102.039108	102.406670
