quad V2.5
time	int	cnt1	cnt2	cnt3	cnt4	1&2	1&3	1&4	2&3	2&4	3&4	1&2&3	1&2&4	1&3&4	2&3&4	1&2&3&4	digTemp	temp	adct	adcr	adcp	pressure	PBS	CurrMeasurement	MeanMeasurement
3037	1000	11	13	20	0	3	3	0	0	0	0	0	0	0	0	0	8.50	7.00	1.623810	5.022125	1.489913	25.424736	1	25.375742	102.406670
3038	1000	17	17	15	0	5	4	0	0	0	0	0	0	0	0	0	8.50	7.00	1.623004	5.018902	1.488487	25.412642	1	25.375742	102.406670
3039	1000	18	16	17	0	4	4	0	0	0	0	0	0	0	0	0	8.50	7.00	1.622198	5.022125	1.488487	25.388033	1	25.412432	102.406670
3040	1000	17	16	10	0	4	2	0	1	0	0	0	0	0	0	0	8.50	7.00	1.622198	5.023737	1.487061	25.339050	1	25.326778	102.406670
3041	1000	12	14	17	0	3	4	0	0	0	0	0	0	0	0	0	8.50	7.00	1.619780	5.022125	1.485636	25.314631	1	25.339050	102.406670
3042	1000	16	14	13	0	6	3	0	2	0	0	1	0	0	0	0	8.50	7.00	1.618974	5.025349	1.485636	25.290102	1	25.290102	102.406670
3043	1000	11	18	17	0	4	5	0	3	0	0	1	0	0	0	0	8.00	7.00	1.615751	5.018902	1.484210	25.302469	1	25.253483	102.406670
3044	1000	15	11	18	0	4	3	0	2	0	0	1	0	0	0	0	8.00	7.00	1.615751	5.020514	1.484210	25.290195	1	25.277931	102.406670
3045	1000	14	16	13	0	3	4	0	1	0	0	0	0	0	0	0	8.00	7.00	1.617363	5.023737	1.481358	25.192295	1	25.192295	102.406670
3046	1000	10	9	8	0	2	2	0	1	0	0	0	0	0	0	0	8.00	7.00	1.617363	5.023737	1.482784	25.228987	1	25.192295	102.406670
3047	1000	11	17	14	0	3	4	0	3	0	0	0	0	0	0	0	8.00	7.00	1.616557	5.020514	1.519854	26.208008	1	25.253548	102.406670
3048	1000	16	12	16	0	6	2	0	2	0	0	0	0	0	0	0	8.00	7.00	1.614945	5.018902	1.478507	25.155571	1	25.216772	102.406670
3049	1000	8	14	13	0	1	0	0	2	0	0	0	0	0	0	0	8.00	7.00	1.614139	5.017290	1.478507	25.167810	1	25.118847	102.406670
3050	1000	15	16	11	0	1	3	0	1	0	0	0	0	0	0	0	8.00	7.00	1.615751	5.020514	1.479933	25.180059	1	25.008854	102.406670
3051	1000	20	14	21	0	4	10	0	3	0	0	0	0	0	0	0	8.00	7.00	1.615751	5.020514	1.478507	25.143347	1	25.033209	102.406670
3052	1000	11	11	15	0	0	4	0	1	0	0	0	0	0	0	0	8.00	7.00	1.613333	5.014066	1.472804	25.045259	1	25.094337	102.406670
3053	1000	11	14	10	0	3	3	0	1	0	0	0	0	0	0	0	8.00	6.75	1.609304	5.022125	1.477081	25.094427	1	25.082232	102.406670
3054	1000	16	22	14	0	5	6	0	1	0	0	0	0	0	0	0	8.00	6.75	1.610110	5.023737	1.475655	25.045540	1	25.008854	102.406670
3055	1000	17	10	15	0	6	3	0	0	0	0	0	0	0	0	0	8.00	6.75	1.609304	5.018902	1.472804	25.008675	1	24.996494	102.406670
3056	1000	18	12	11	0	5	4	0	1	0	0	1	0	0	0	0	8.00	6.75	1.608498	5.018902	1.465675	24.825054	1	25.045259	102.406670
3057	1000	19	16	16	0	6	4	0	1	0	0	0	0	0	0	0	8.00	6.75	1.607692	5.020514	1.472804	24.996494	1	24.947622	102.406670
3058	1000	16	9	6	0	2	0	0	0	0	0	0	0	0	0	0	8.00	6.75	1.608498	5.020514	1.471378	24.959782	1	24.935472	102.406670
3059	1000	11	10	14	0	1	7	0	1	0	0	1	0	0	0	0	8.00	6.75	1.606081	5.020514	1.468527	24.886358	1	24.641962	102.406670
3060	1000	19	14	16	0	2	5	0	2	0	0	1	0	0	0	0	8.00	6.75	1.606887	5.020514	1.461398	24.702795	1	24.861464	102.406670
3061	1000	18	19	19	0	6	5	0	1	0	0	1	0	0	0	0	8.00	6.75	1.606081	5.017290	1.468527	24.910654	1	24.886358	102.406670
3062	1000	13	12	12	0	3	3	0	1	0	0	0	0	0	0	0	8.00	6.75	1.605275	5.017290	1.464249	24.800447	1	24.812935	102.406670
3063	1000	17	17	15	0	5	6	0	2	0	0	0	0	0	0	0	8.00	6.75	1.606887	5.018902	1.465675	24.825054	1	24.812935	102.406670
3064	1000	13	18	12	0	2	5	0	3	0	0	0	0	0	0	0	8.00	6.75	1.605275	5.018902	1.465675	24.825054	1	24.825054	102.406670
3065	1000	12	17	13	0	4	3	0	2	0	0	0	0	0	0	0	8.00	6.75	1.603663	5.015678	1.499893	25.731268	1	24.836843	102.406670
3066	1000	10	14	8	0	4	2	0	0	0	0	0	0	0	0	0	8.00	6.50	1.601246	5.015678	1.462824	24.775826	1	24.800447	102.406670
3067	1000	17	20	16	0	5	6	0	2	0	0	1	0	0	0	0	8.00	6.50	1.600440	5.018902	1.464249	24.788330	1	24.702795	102.406670
3068	1000	11	17	10	0	6	2	0	0	0	0	0	0	0	0	0	8.00	6.50	1.599634	5.015678	1.462824	24.775826	1	24.811836	102.406670
3069	1000	13	15	13	0	0	5	0	0	0	0	0	0	0	0	0	8.00	6.50	1.601246	5.022125	1.454269	24.507212	1	24.751183	102.406670
3070	1000	13	12	10	0	2	5	0	1	0	0	0	0	0	0	0	8.00	6.50	1.600440	5.014066	1.461398	24.751183	1	24.678156	102.406670
3071	1000	12	21	15	0	3	6	0	0	0	0	0	0	0	0	0	8.00	6.50	1.599634	5.015678	1.459972	24.702328	1	24.580029	102.406670
3072	1000	11	12	10	0	2	2	0	1	0	0	0	0	0	0	0	8.00	6.50	1.600440	5.017290	1.457121	24.616762	1	24.567980	102.406670
3073	1000	16	9	17	0	4	4	0	2	0	0	0	0	0	0	0	8.00	6.50	1.601246	5.020514	1.458546	24.629372	1	24.592653	102.406670
3074	1000	11	8	13	0	3	6	0	2	0	0	1	0	0	0	0	8.00	6.50	1.600440	5.015678	1.448566	24.408342	1	24.652981	102.406670
3075	1000	16	14	13	0	3	0	0	0	0	0	0	0	0	0	0	8.00	6.50	1.599634	5.015678	1.458546	24.665581	1	24.616762	102.406670
3076	1000	22	17	20	0	5	10	0	3	0	0	2	0	0	0	0	8.00	6.50	1.597216	5.015678	1.455695	24.592081	1	24.543293	102.406670
3077	1000	12	21	8	0	4	2	0	0	0	0	0	0	0	0	0	8.00	6.50	1.598828	5.017290	1.452843	24.506556	1	24.347635	102.406670
3078	1000	9	17	14	0	4	4	0	1	0	0	0	0	0	0	0	8.00	6.50	1.599634	5.017290	1.444289	24.286139	1	24.493189	102.406670
3079	1000	16	8	9	0	3	3	0	1	0	0	0	0	0	0	0	8.00	6.50	1.597216	5.012455	1.448566	24.432352	1	24.445091	102.406670
3080	1000	13	8	20	0	3	2	0	0	0	0	0	0	0	0	0	8.00	6.50	1.595605	5.014066	1.448566	24.420343	1	24.445091	102.406670
