quad V2.5
time	int	cnt1	cnt2	cnt3	cnt4	1&2	1&3	1&4	2&3	2&4	3&4	1&2&3	1&2&4	1&3&4	2&3&4	1&2&3&4	digTemp	temp	adct	adcr	adcp	pressure	PBS	CurrMeasurement	MeanMeasurement
5528	1000	2	0	1	0	0	1	0	0	0	0	0	0	0	0	0	27.50	25.00	2.590037	5.194579	4.623720	102.141792	0	102.141792	0.774834
5529	1000	1	3	2	0	1	0	0	1	0	0	0	0	0	0	0	27.50	25.00	2.586813	5.186521	4.622294	102.285049	0	102.106941	0.774834
5530	1000	1	4	1	0	1	0	0	1	0	0	0	0	0	0	0	27.50	25.00	2.591649	5.196191	4.626572	102.177040	0	102.034973	0.774834
5531	1000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27.50	25.00	2.591649	5.196191	4.625146	102.141571	0	102.070435	0.774834
5532	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27.50	25.00	2.591649	5.196191	4.622294	102.070633	0	102.070633	0.774834
5533	1000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	27.50	25.00	2.591649	5.196191	4.625146	102.141571	0	101.964218	0.774834
5534	1000	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	27.50	25.00	2.592454	5.197803	4.627998	102.176826	0	102.176826	0.774834
5535	1000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	27.50	25.00	2.590843	5.194579	4.622294	102.106308	0	102.070831	0.774834
5536	1000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27.50	25.00	2.591649	5.196191	4.623720	102.106102	0	102.035164	0.774834
5537	1000	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	27.50	25.00	2.590037	5.194579	4.623720	102.141792	0	102.070831	0.774834
5538	1000	2	1	1	0	1	0	0	0	0	0	0	0	0	0	0	27.50	25.00	2.592454	5.196191	4.606611	101.680450	0	102.319214	0.774834
5539	1000	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27.50	25.00	2.591649	5.196191	4.623720	102.106102	0	102.212532	0.774834
5540	1000	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	27.50	25.00	2.590037	5.192967	4.625146	102.212990	0	101.999863	0.774834
5541	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27.50	25.00	2.590037	5.194579	4.622294	102.106308	0	102.177505	0.774834
5542	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27.50	25.00	2.589231	5.191356	4.622294	102.177742	0	102.070831	0.774834
5543	1000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	27.50	25.00	2.589231	5.189744	4.623720	102.249001	0	102.319771	0.774834
5544	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27.50	25.00	2.591649	5.194579	4.627998	102.248253	0	102.070633	0.774834
5545	1000	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	27.50	25.25	2.592454	5.194579	4.626572	102.212753	0	102.177040	0.774834
5546	1000	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	27.50	25.25	2.592454	5.194579	4.627998	102.248253	0	102.105888	0.774834
5547	1000	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	27.50	25.00	2.591649	5.197803	4.606611	101.644905	0	102.213730	0.774834
5548	1000	1	4	2	0	1	0	0	1	0	0	0	0	0	0	0	27.50	25.00	2.590037	5.191356	4.618017	102.071220	0	102.320030	0.774834
5549	1000	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	27.50	25.25	2.593260	5.192967	4.627998	102.284004	0	101.999863	0.774834
5550	1000	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	27.50	25.00	2.592454	5.197803	4.626572	102.141350	0	102.035347	0.774834
5551	1000	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	27.50	25.25	2.592454	5.194579	4.627998	102.248253	0	102.212532	0.774834
5552	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27.50	25.25	2.590843	5.189744	4.625146	102.284508	0	102.213234	0.774834
5553	1000	1	2	1	0	1	0	0	0	0	0	0	0	0	0	0	27.50	25.25	2.592454	5.194579	4.623720	102.141792	0	102.070831	0.774834
5554	1000	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	27.50	25.25	2.592454	5.194579	4.622294	102.106308	0	101.999863	0.774834
5555	1000	3	1	0	0	1	0	0	0	0	0	0	0	0	0	0	27.50	25.25	2.594066	5.197803	4.627998	102.176826	0	102.176826	0.774834
5556	1000	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	27.50	25.25	2.593260	5.194579	4.603760	101.645042	0	102.319771	0.774834
5557	1000	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	27.50	25.25	2.591649	5.192967	4.625146	102.212990	0	102.177277	0.774834
5558	1000	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	27.50	25.00	2.590037	5.192967	4.625146	102.212990	0	102.141792	0.774834
5559	1000	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	27.50	25.25	2.591649	5.191356	4.623720	102.213234	0	102.035530	0.774834
5560	1000	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	27.50	25.25	2.592454	5.192967	4.623720	102.177505	0	101.999863	0.774834
5561	1000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27.50	25.25	2.592454	5.191356	4.625146	102.248741	0	102.356697	0.774834
5562	1000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	27.50	25.25	2.593260	5.194579	4.605186	101.680527	0	102.070633	0.774834
5563	1000	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27.50	25.25	2.595678	5.197803	4.627998	102.176826	0	102.141350	0.774834
