quad V2.5
time	int	cnt1	cnt2	cnt3	cnt4	1&2	1&3	1&4	2&3	2&4	3&4	1&2&3	1&2&4	1&3&4	2&3&4	1&2&3&4	digTemp	temp	adct	adcr	adcp	pressure	PBS	CurrMeasurement	MeanMeasurement
1509	1000	6	7	4	0	3	2	0	1	0	0	0	0	0	0	0	-9.00	-12.25	0.762344	4.525714	1.777915	37.858215	0	37.835567	0.774834
1510	1000	9	2	7	0	0	4	0	0	0	0	0	0	0	0	0	-9.00	-12.25	0.763150	4.525714	1.779341	37.898941	0	37.917049	0.774834
1511	1000	5	4	9	0	0	3	0	1	0	0	0	0	0	0	0	-9.00	-12.25	0.761539	4.519268	1.780767	38.012230	0	37.994068	0.774834
1512	1000	3	5	2	0	2	0	0	0	0	0	0	0	0	0	0	-9.00	-12.25	0.762344	4.520879	1.780767	37.994068	0	37.673328	0.774834
1513	1000	7	7	4	0	3	0	0	1	0	0	0	0	0	0	0	-9.00	-12.25	0.762344	4.524103	1.783618	38.039268	0	38.039268	0.774834
1514	1000	7	10	4	0	1	1	0	0	0	0	0	0	0	0	0	-9.00	-12.25	0.763956	4.538608	1.852054	39.825695	0	38.134583	0.774834
1515	1000	4	3	4	0	1	1	0	0	0	0	0	0	0	0	0	-9.00	-12.25	0.761539	4.519268	1.785044	38.134583	0	38.075607	0.774834
1516	1000	2	3	2	0	0	1	0	0	0	0	0	0	0	0	0	-9.00	-12.25	0.761539	4.520879	1.786470	38.157146	0	38.084404	0.774834
1517	1000	7	7	6	0	1	4	0	1	0	0	0	0	0	0	0	-9.00	-12.25	0.761539	4.522491	1.787895	38.179699	0	38.138943	0.774834
1518	1000	8	3	7	0	0	4	0	1	0	0	0	0	0	0	0	-9.00	-12.25	0.762344	4.525714	1.790747	38.224754	0	38.202229	0.774834
1519	1000	6	2	7	0	0	1	0	0	0	0	0	0	0	0	0	-9.00	-12.25	0.761539	4.533773	1.837797	39.475410	0	38.334286	0.774834
1520	1000	7	6	6	0	3	1	0	1	0	0	1	0	0	0	0	-9.00	-12.25	0.760733	4.519268	1.790747	38.297726	0	38.297726	0.774834
1521	1000	3	8	6	0	1	0	0	1	0	0	0	0	0	0	0	-9.00	-12.25	0.759927	4.522491	1.793599	38.342724	0	38.324459	0.774834
1522	1000	3	9	5	0	2	0	0	1	0	0	0	0	0	0	0	-9.00	-12.25	0.759927	4.522491	1.793599	38.342724	0	38.301971	0.774834
1523	1000	8	3	9	0	2	2	0	0	0	0	0	0	0	0	0	-9.00	-12.25	0.760733	4.520879	1.795024	38.401772	0	38.442543	0.774834
1524	1000	9	5	8	0	1	2	0	0	0	0	0	0	0	0	0	-9.00	-12.25	0.762344	4.533773	1.793599	38.215141	0	38.556728	0.774834
1525	1000	11	8	6	0	2	2	0	0	0	0	0	0	0	0	0	-9.00	-12.25	0.759121	4.517656	1.796450	38.479195	0	38.442543	0.774834
1526	1000	2	2	3	0	0	2	0	0	0	0	0	0	0	0	0	-9.00	-12.25	0.759927	4.520879	1.799302	38.524082	0	38.546501	0.774834
