quad V2.5
time	int	cnt1	cnt2	cnt3	cnt4	1&2	1&3	1&4	2&3	2&4	3&4	1&2&3	1&2&4	1&3&4	2&3&4	1&2&3&4	digTemp	temp	adct	adcr	adcp	pressure	PBS	CurrMeasurement	MeanMeasurement
5026	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26.50	24.25	2.550550	5.189744	4.618017	102.106941	0	102.000046	0.774834
5027	1000	1	3	0	0	1	0	0	0	0	0	0	0	0	0	0	26.50	24.50	2.548938	5.184909	4.593780	101.609894	0	102.143333	0.774834
5028	1000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26.50	24.25	2.549744	5.188132	4.620869	102.213730	0	102.035912	0.774834
5029	1000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	26.50	24.50	2.550550	5.188132	4.620869	102.213730	0	101.929207	0.774834
5030	1000	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	27.00	24.50	2.552967	5.192967	4.625146	102.212990	0	102.106308	0.774834
5031	1000	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	26.50	24.25	2.551356	5.191356	4.620869	102.142235	0	102.071220	0.774834
5032	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26.50	24.50	2.552161	5.191356	4.619443	102.106728	0	101.503128	0.774834
5033	1000	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	26.50	24.50	2.552161	5.191356	4.620869	102.142235	0	102.106522	0.774834
5034	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26.50	24.50	2.552161	5.191356	4.620869	102.142235	0	102.071022	0.774834
5035	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26.50	24.25	2.551356	5.191356	4.622294	102.177742	0	102.142014	0.774834
5036	1000	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	27.00	24.50	2.551356	5.188132	4.598057	101.645302	0	102.142899	0.774834
5037	1000	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26.50	24.25	2.550550	5.189744	4.619443	102.142448	0	102.106941	0.774834
5038	1000	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	26.50	24.50	2.551356	5.188132	4.618017	102.142677	0	102.071617	0.774834
5039	1000	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	26.50	24.25	2.550550	5.189744	4.618017	102.106941	0	102.000565	0.774834
5040	1000	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	27.00	24.25	2.549744	5.188132	4.619443	102.178200	0	102.071434	0.774834
5041	1000	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	26.50	24.50	2.549744	5.184909	4.618017	102.214211	0	102.107361	0.774834
5042	1000	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	27.00	24.50	2.551356	5.188132	4.619443	102.178200	0	102.106941	0.774834
5043	1000	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	26.50	24.50	2.552967	5.191356	4.620869	102.142235	0	102.106522	0.774834
5044	1000	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	26.50	24.50	2.552161	5.191356	4.616591	102.035728	0	102.142235	0.774834
5045	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26.50	24.25	2.552161	5.194579	4.553858	100.403152	0	102.213730	0.774834
5046	1000	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	26.50	24.50	2.551356	5.188132	4.616591	102.107147	0	102.142448	0.774834
5047	1000	0	3	3	0	0	0	0	0	0	0	0	0	0	0	0	27.00	24.50	2.556191	5.192967	4.623720	102.177505	0	101.999863	0.774834
5048	1000	2	1	1	0	1	0	0	0	0	0	0	0	0	0	0	26.50	24.50	2.552161	5.191356	4.618017	102.071220	0	102.035728	0.774834
5049	1000	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	26.50	24.50	2.551356	5.189744	4.619443	102.142448	0	102.071220	0.774834
5050	1000	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	27.00	24.50	2.549744	5.184909	4.596631	101.680977	0	102.107567	0.774834
5051	1000	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	26.50	24.50	2.552967	5.191356	4.615166	102.000221	0	102.000221	0.774834
5052	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27.00	24.50	2.552967	5.191356	4.618017	102.071220	0	102.106522	0.774834
5053	1000	2	0	1	0	0	1	0	0	0	0	0	0	0	0	0	27.00	24.50	2.552161	5.189744	4.620869	102.177963	0	102.000221	0.774834
5054	1000	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	27.00	24.25	2.552161	5.192967	4.595205	101.467644	0	102.214211	0.774834
5055	1000	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	26.50	24.50	2.552967	5.189744	4.620869	102.177963	0	102.000221	0.774834
5056	1000	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	27.00	24.50	2.556997	5.192967	4.620869	102.106522	0	102.106308	0.774834
5057	1000	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	26.50	24.50	2.552967	5.189744	4.612314	101.964874	0	101.964699	0.774834
5058	1000	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	27.00	24.50	2.552161	5.189744	4.622294	102.213486	0	102.035728	0.774834
5059	1000	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	27.00	24.50	2.552161	5.188132	4.623720	102.284782	0	102.142677	0.774834
5060	1000	0	2	1	0	0	0	0	1	0	0	0	0	0	0	0	27.00	24.50	2.552161	5.189744	4.623720	102.249001	0	102.000221	0.774834
5061	1000	2	2	0	0	1	0	0	0	0	0	0	0	0	0	0	27.00	24.50	2.552967	5.191356	4.619443	102.106728	0	102.000221	0.774834
5062	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27.00	24.50	2.552967	5.189744	4.620869	102.177963	0	102.071220	0.774834
5063	1000	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	26.50	24.50	2.553773	5.189744	4.595205	101.538696	0	102.107147	0.774834
5064	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27.00	24.50	2.552967	5.191356	4.622294	102.177742	0	101.929047	0.774834
5065	1000	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	27.00	24.50	2.554579	5.192967	4.625146	102.212990	0	102.035164	0.774834
5066	1000	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	27.00	24.50	2.552967	5.191356	4.616591	102.035728	0	102.177963	0.774834
5067	1000	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	27.00	24.50	2.553773	5.191356	4.622294	102.177742	0	102.106308	0.774834
5068	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27.00	24.50	2.553773	5.188132	4.622294	102.249260	0	101.609612	0.774834
5069	1000	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	27.00	24.50	2.552161	5.188132	4.613740	102.036087	0	101.964874	0.774834
5070	1000	2	1	0	0	1	0	0	0	0	0	0	0	0	0	0	27.00	24.50	2.553773	5.191356	4.619443	102.106728	0	102.035728	0.774834
5071	1000	1	2	1	0	1	0	0	0	0	0	0	0	0	0	0	27.00	24.50	2.554579	5.192967	4.619443	102.071022	0	101.999863	0.774834
5072	1000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27.00	24.50	2.554579	5.192967	4.659364	103.064842	0	102.213730	0.774834
5073	1000	0	2	3	0	0	0	0	1	0	0	0	0	0	0	0	27.00	24.50	2.552967	5.188132	4.620869	102.213730	0	102.142448	0.774834
5074	1000	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	27.00	24.50	2.553773	5.186521	4.618017	102.178436	0	102.071220	0.774834
