quad V2.5
time	int	cnt1	cnt2	cnt3	cnt4	1&2	1&3	1&4	2&3	2&4	3&4	1&2&3	1&2&4	1&3&4	2&3&4	1&2&3&4	digTemp	temp	adct	adcr	adcp	pressure	PBS	CurrMeasurement	MeanMeasurement
3	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	-11.75	0.270769	0.559267	0.000000	-12.927625	0	-12.927625	-12.927625
4	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	-11.50	0.272381	0.560879	0.000000	-12.927625	0	1328.915527	-12.927625
5	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	-11.25	0.273187	0.564103	0.000000	-12.927625	0	-12.927625	-12.927625
6	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	-11.00	0.274799	0.567326	0.000000	-12.927625	0	-12.927625	-12.927625
8	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	-11.00	0.275604	0.570549	0.000000	-12.927625	0	-12.927625	-12.927625
9	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	-10.75	0.277216	0.572161	0.000000	-12.927625	0	-12.927625	-12.927625
10	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	-10.75	0.277216	0.573773	0.000000	-12.927625	0	-12.927625	-12.927625
11	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	-10.50	0.278022	0.575385	0.000000	-12.927625	0	-12.927625	-12.927625
12	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	-10.00	0.279634	0.576996	0.000000	-12.927625	0	-12.927625	-12.927625
14	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	-10.25	0.279634	0.578608	0.000000	-12.927625	0	-12.927625	-12.927625
15	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	-9.75	0.281245	0.580220	0.000000	-12.927625	0	-12.927625	-12.927625
16	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	-9.75	0.281245	0.580220	0.000000	-12.927625	0	-12.927625	-12.927625
17	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	-9.75	0.282051	0.581832	0.000000	-12.927625	0	-12.927625	-12.927625
18	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	-9.50	0.282857	0.581832	0.000000	-12.927625	0	-12.927625	-12.927625
20	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	-9.50	0.282857	0.583443	0.000000	-12.927625	0	-12.927625	-12.927625
21	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	-9.50	0.282857	0.585055	0.000000	-12.927625	0	-12.927625	-12.927625
22	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	-9.50	0.283663	0.585055	0.000000	-12.927625	0	-12.927625	-12.927625
23	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	-9.25	0.284469	0.586667	0.000000	-12.927625	0	-12.927625	-12.927625
24	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	-9.25	0.284469	0.586667	0.000000	-12.927625	0	-12.927625	-12.927625
26	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	-9.25	0.285275	0.588278	0.000000	-12.927625	0	-12.927625	-12.927625
27	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	-9.25	0.285275	0.589890	0.000000	-12.927625	0	-12.927625	-12.927625
28	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	-9.00	0.286081	0.589890	0.000000	-12.927625	0	-12.927625	-12.927625
29	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	-9.00	0.286081	0.591502	0.000000	-12.927625	0	-12.927625	-12.927625
30	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	-9.00	0.286081	0.591502	0.000000	-12.927625	0	-12.927625	-12.927625
32	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	-9.00	0.286886	0.593114	0.000000	-12.927625	0	-12.927625	-12.927625
33	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	-8.75	0.287692	0.593114	0.000000	-12.927625	0	-12.927625	-12.927625
34	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	-8.75	0.287692	0.593114	0.000000	-12.927625	0	-12.927625	-12.927625
35	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	-8.75	0.287692	0.593114	0.000000	-12.927625	0	-12.927625	-12.927625
36	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	-8.75	0.288498	0.594725	0.000000	-12.927625	0	-12.927625	-12.927625
38	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	-9.00	0.287692	0.594725	0.000000	-12.927625	0	-12.927625	-12.927625
39	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	-8.50	0.289304	0.596337	0.000000	-12.927625	0	-12.927625	-12.927625
