quad V2.5
time	int	cnt1	cnt2	cnt3	cnt4	1&2	1&3	1&4	2&3	2&4	3&4	1&2&3	1&2&4	1&3&4	2&3&4	1&2&3&4	digTemp	temp	adct	adcr	adcp	pressure	PBS	CurrMeasurement	MeanMeasurement
6030	1000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28.00	25.50	2.610989	5.189744	4.622294	102.213486	0	102.428741	0.774834
6031	1000	1	1	2	0	1	0	0	0	0	0	0	0	0	0	0	28.00	25.50	2.606960	5.181685	4.593780	101.681152	0	102.143112	0.774834
6032	1000	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	28.00	25.50	2.608572	5.184909	4.618017	102.214211	0	102.142899	0.774834
6033	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28.00	25.50	2.609378	5.184909	4.616591	102.178665	0	102.142899	0.774834
6034	1000	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	28.00	25.50	2.610183	5.188132	4.618017	102.142677	0	102.071617	0.774834
6035	1000	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	28.00	25.50	2.610989	5.186521	4.613740	102.071815	0	102.142677	0.774834
6036	1000	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	28.00	25.50	2.609378	5.186521	4.619443	102.213966	0	102.178436	0.774834
6037	1000	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	28.00	25.50	2.610183	5.184909	4.618017	102.214211	0	102.107780	0.774834
6038	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28.00	25.50	2.609378	5.186521	4.619443	102.213966	0	102.142899	0.774834
6039	1000	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28.00	25.50	2.609378	5.184909	4.615166	102.143112	0	102.213966	0.774834
6040	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28.00	25.50	2.610183	5.183297	4.645107	102.925652	0	102.285843	0.774834
6041	1000	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	28.00	25.50	2.610183	5.186521	4.618017	102.178436	0	102.071617	0.774834
6042	1000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28.00	25.50	2.606960	5.186521	4.615166	102.107361	0	102.178200	0.774834
6043	1000	2	1	0	0	1	0	0	0	0	0	0	0	0	0	0	28.00	25.50	2.612601	5.191356	4.618017	102.071220	0	102.177963	0.774834
6044	1000	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	28.00	25.50	2.610183	5.186521	4.616591	102.142899	0	102.071617	0.774834
6045	1000	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	28.00	25.50	2.608572	5.180074	4.616591	102.286110	0	102.214455	0.774834
6046	1000	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	28.00	25.50	2.610183	5.186521	4.615166	102.107361	0	102.107361	0.774834
6047	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28.00	25.50	2.610989	5.188132	4.616591	102.107147	0	102.249512	0.774834
6048	1000	1	1	2	0	1	0	0	0	0	0	0	0	0	0	0	28.00	25.75	2.611795	5.186521	4.612314	102.036285	0	102.036087	0.774834
6049	1000	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	28.00	25.50	2.611795	5.192967	4.596631	101.503128	0	102.285568	0.774834
6050	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28.00	25.50	2.611795	5.188132	4.618017	102.142677	0	102.107147	0.774834
6051	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28.00	25.75	2.613407	5.188132	4.622294	102.249260	0	102.177963	0.774834
6052	1000	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	28.00	25.50	2.611795	5.192967	4.620869	102.106522	0	102.178200	0.774834
6053	1000	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	28.00	25.50	2.612601	5.191356	4.619443	102.106728	0	102.000221	0.774834
6054	1000	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	28.00	25.50	2.610183	5.183297	4.620869	102.321136	0	102.285309	0.774834
6055	1000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28.00	25.50	2.610183	5.186521	4.619443	102.213966	0	102.036087	0.774834
6056	1000	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	28.00	25.50	2.611795	5.189744	4.619443	102.142448	0	102.035912	0.774834
