quad V2.5
time	int	cnt1	cnt2	cnt3	cnt4	1&2	1&3	1&4	2&3	2&4	3&4	1&2&3	1&2&4	1&3&4	2&3&4	1&2&3&4	digTemp	temp	adct	adcr	adcp	pressure
1413037592	1000	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3.00	0.50	1.224908	4.606300	4.049141	100.711906
1413037593	1000	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	3.50	0.50	1.224103	4.603077	4.046290	100.711395
1413037594	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.50	0.50	1.224908	4.603077	4.046290	100.711395
1413037595	1000	0	1	0	2	0	0	0	0	1	0	0	0	0	0	0	3.50	0.50	1.225714	4.604689	4.047716	100.711655
1413037596	1000	2	1	2	3	0	0	1	0	0	2	0	0	0	0	0	3.50	0.50	1.226520	4.604689	4.047716	100.711655
1413037597	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.50	0.50	1.225714	4.598242	4.046290	100.830887
1413037598	1000	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	3.50	0.50	1.227326	4.606300	4.050567	100.751923
1413037599	1000	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3.50	0.50	1.228132	4.603077	4.049141	100.791489
1413037600	1000	0	2	2	1	0	0	0	1	0	1	0	0	0	0	0	3.50	0.50	1.229744	4.606300	4.050567	100.751923
1413037601	1000	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	3.50	0.50	1.228938	4.606300	4.050567	100.751923
1413037602	1000	1	1	1	1	0	0	1	0	0	0	0	0	0	0	0	3.50	0.50	1.229744	4.606300	4.049141	100.711906
1413037603	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.50	0.50	1.230549	4.607912	4.049141	100.672157
1413037604	1000	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3.50	0.50	1.232161	4.609524	4.032032	100.152596
1413037605	1000	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	3.50	0.50	1.229744	4.601465	4.047716	100.791267
1413037606	1000	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	3.50	0.50	1.231355	4.604689	4.047716	100.711655
1413037607	1000	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3.50	0.50	1.232967	4.606300	4.050567	100.751923
1413037608	1000	0	4	4	2	0	0	0	1	0	0	0	0	0	0	0	3.50	0.50	1.232967	4.607912	4.050567	100.712166
1413037609	1000	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3.50	0.50	1.233773	4.609524	4.051993	100.712410
1413037610	1000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.50	0.50	1.232967	4.604689	4.049141	100.751678
1413037611	1000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3.50	0.75	1.234579	4.606300	4.051993	100.791931
