quad V2.5
time	int	cnt1	cnt2	cnt3	cnt4	1&2	1&3	1&4	2&3	2&4	3&4	1&2&3	1&2&4	1&3&4	2&3&4	1&2&3&4	digTemp	temp	adct	adcr	adcp	pressure
1413039996	1000	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	19.00	16.25	2.053334	4.962492	4.359956	100.652161
1413039997	1000	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	19.00	16.25	2.050916	4.956045	4.369936	101.060242
1413039998	1000	2	1	0	1	0	0	1	0	0	0	0	0	0	0	0	19.00	16.25	2.050110	4.957656	4.359956	100.762932
1413039999	1000	1	1	3	0	0	0	0	1	0	0	0	0	0	0	0	19.00	16.25	2.053334	4.964103	4.367085	100.800926
1413040000	1000	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	19.00	16.25	2.053334	4.962492	4.364233	100.763588
1413040001	1000	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	19.00	16.25	2.054139	4.964103	4.365659	100.763794
1413040002	1000	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	19.00	16.25	2.053334	4.962492	4.365659	100.800720
1413040003	1000	0	1	1	2	0	0	0	0	0	1	0	0	0	0	0	19.00	16.25	2.054139	4.960880	4.367085	100.874832
1413040004	1000	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	19.00	16.25	2.054945	4.964103	4.367085	100.800926
1413040005	1000	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	19.00	16.25	2.054945	4.962492	4.364233	100.763588
1413040006	1000	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	19.00	16.25	2.054945	4.962492	4.364233	100.763588
1413040007	1000	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	19.00	16.25	2.055751	4.962492	4.364233	100.763588
1413040008	1000	1	4	3	1	0	0	0	2	0	0	0	0	0	0	0	19.00	16.25	2.054945	4.962492	4.341421	100.169319
1413040009	1000	1	4	0	1	1	0	0	0	0	0	0	0	0	0	0	19.00	16.25	2.054139	4.960880	4.365659	100.837669
1413040010	1000	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	19.00	16.25	2.056557	4.964103	4.368510	100.838066
1413040011	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19.00	16.25	2.056557	4.965715	4.368510	100.801140
1413040012	1000	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	19.00	16.25	2.056557	4.964103	4.364233	100.726677
1413040013	1000	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	19.00	16.50	2.055751	4.959268	4.338569	100.168488
1413040014	1000	0	3	1	1	0	0	0	1	1	1	0	0	0	1	0	19.00	16.25	2.056557	4.964103	4.368510	100.838066
1413040015	1000	0	2	3	0	0	0	0	1	0	0	0	0	0	0	0	19.00	16.50	2.057363	4.964103	4.368510	100.838066
1413040016	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19.00	16.50	2.057363	4.965715	4.367085	100.764015
1413040017	1000	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	19.00	16.50	2.058975	4.967327	4.368510	100.764236
1413040018	1000	3	1	1	0	0	0	0	1	0	0	0	0	0	0	0	19.00	16.50	2.056557	4.960880	4.342846	100.243202
1413040019	1000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19.00	16.50	2.055751	4.959268	4.365659	100.874641
1413040020	1000	1	2	2	2	0	0	1	2	0	0	0	0	0	0	0	19.00	16.50	2.056557	4.960880	4.364233	100.800522
1413040021	1000	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	19.00	16.50	2.056557	4.962492	4.361382	100.689308
1413040022	1000	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	19.00	16.50	2.057363	4.962492	4.364233	100.763588
1413040023	1000	2	1	0	1	0	0	0	0	0	0	0	0	0	0	0	19.00	16.50	2.058975	4.960880	4.365659	100.837669
1413040024	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19.00	16.50	2.061392	4.962492	4.349975	100.392159
1413040025	1000	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	19.00	16.50	2.058975	4.964103	4.367085	100.800926
1413040026	1000	1	2	1	0	0	0	0	1	0	0	0	0	0	0	0	19.00	16.50	2.058975	4.965715	4.367085	100.764015
1413040027	1000	2	0	2	3	0	0	2	0	0	1	0	0	0	0	0	19.00	16.50	2.058169	4.962492	4.367085	100.837868
1413040028	1000	3	1	0	1	0	0	0	0	0	0	0	0	0	0	0	19.00	16.50	2.059780	4.964103	4.365659	100.763794
1413040029	1000	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	19.00	16.50	2.057363	4.959268	4.342846	100.279976
1413040030	1000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19.00	16.50	2.057363	4.960880	4.365659	100.837669
1413040031	1000	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	19.00	16.50	2.060586	4.965715	4.369936	100.838249
1413040032	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19.00	16.50	2.060586	4.965715	4.368510	100.801140
1413040033	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19.00	16.50	2.061392	4.967327	4.371362	100.838448
1413040034	1000	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	19.00	16.50	2.060586	4.964103	4.369936	100.875183
1413040035	1000	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	19.00	16.50	2.059780	4.960880	4.362807	100.763374
1413040036	1000	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	19.00	16.50	2.060586	4.964103	4.368510	100.838066
1413040037	1000	1	3	2	3	0	0	0	1	0	0	0	0	0	0	0	19.00	16.50	2.060586	4.964103	4.365659	100.763794
1413040038	1000	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	19.00	16.50	2.061392	4.964103	4.368510	100.838066
1413040039	1000	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	19.00	16.50	2.062198	4.964103	4.365659	100.763794
1413040040	1000	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	19.00	16.50	2.059780	4.960880	4.368510	100.911987
1413040041	1000	1	1	0	2	0	0	1	0	0	0	0	0	0	0	0	19.00	16.50	2.061392	4.964103	4.365659	100.763794
1413040042	1000	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	19.00	16.50	2.062198	4.964103	4.348549	100.318237
1413040043	1000	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	19.00	16.50	2.063810	4.967327	4.368510	100.764236
1413040044	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19.00	16.50	2.063810	4.962492	4.371362	100.949295
1413040045	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19.00	16.50	2.065421	4.964103	4.398451	101.617798
1413040046	1000	1	1	1	0	1	1	0	1	0	0	1	0	0	0	0	19.00	16.50	2.062198	4.960880	4.365659	100.837669
1413040047	1000	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	19.00	16.50	2.064615	4.968938	4.372787	100.838646
1413040048	1000	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	19.00	16.50	2.064615	4.967327	4.368510	100.764236
