quad V2.5
time	int	cnt1	cnt2	cnt3	cnt4	1&2	1&3	1&4	2&3	2&4	3&4	1&2&3	1&2&4	1&3&4	2&3&4	1&2&3&4	digTemp	temp	adct	adcr	adcp	pressure
1413036330	1000	9	6	3	5	1	2	0	0	3	0	0	0	0	0	0	-1.50	-4.00	1.068571	4.709451	1.901956	39.281799
1413036331	1000	2	5	1	3	0	0	0	0	2	0	0	0	0	0	0	-1.50	-4.00	1.069377	4.712674	1.901956	39.246090
1413036332	1000	3	9	7	10	0	0	1	0	6	3	0	0	0	0	0	-1.50	-4.00	1.068571	4.709451	1.906233	39.399212
1413036333	1000	5	5	5	5	0	1	0	2	3	0	0	0	0	0	0	-1.50	-4.00	1.071795	4.712674	1.907659	39.402531
1413036334	1000	3	4	5	6	1	1	0	0	2	0	0	0	0	0	0	-1.50	-4.00	1.068571	4.709451	1.906233	39.399212
1413036335	1000	5	6	10	4	1	3	0	0	3	1	0	0	0	0	0	-1.50	-4.00	1.068571	4.712674	1.910510	39.480747
1413036336	1000	3	7	5	2	2	0	0	1	2	0	0	0	0	0	0	-1.50	-4.00	1.068571	4.704616	1.909085	39.531345
1413036337	1000	3	2	2	4	0	0	0	0	1	0	0	0	0	0	0	-1.50	-4.00	1.069377	4.712674	1.913362	39.558968
1413036338	1000	8	10	6	8	4	2	2	1	3	1	1	0	0	0	0	-1.50	-4.00	1.068571	4.714286	1.911936	39.501930
1413036339	1000	8	7	6	9	4	2	3	1	5	1	1	2	1	1	1	-1.50	-4.00	1.068571	4.711062	1.911936	39.537807
1413036340	1000	3	6	8	10	0	1	1	1	4	2	0	0	0	0	0	-1.50	-4.00	1.067766	4.709451	1.913362	39.594894
1413036341	1000	5	3	5	2	0	1	0	1	2	0	0	0	0	0	0	-1.50	-4.00	1.067766	4.712674	1.917639	39.676308
1413036342	1000	7	4	8	6	4	4	0	3	0	3	3	0	0	0	0	-1.50	-4.00	1.066960	4.706227	1.904807	39.395885
1413036343	1000	8	4	8	4	1	5	0	0	2	1	0	0	0	0	0	-1.50	-4.00	1.066154	4.704616	1.914788	39.688049
1413036344	1000	2	7	5	2	0	1	0	2	1	0	0	0	0	0	0	-1.50	-4.25	1.065348	4.706227	1.919065	39.787533
1413036345	1000	4	3	3	2	1	1	0	0	1	0	0	0	0	0	0	-1.50	-4.25	1.065348	4.707839	1.920491	39.808640
1413036346	1000	5	1	3	4	1	0	0	0	0	1	0	0	0	0	0	-1.50	-4.25	1.064542	4.709451	1.916213	39.673168
1413036347	1000	5	2	6	3	0	3	1	0	0	2	0	0	1	0	0	-1.50	-4.25	1.063736	4.707839	1.914788	39.652027
1413036348	1000	4	4	6	3	0	0	0	1	1	1	0	0	0	0	0	-1.50	-4.25	1.062930	4.704616	1.920491	39.844769
1413036349	1000	4	2	2	1	0	0	0	1	0	0	0	0	0	0	0	-1.50	-4.25	1.063736	4.707839	1.924768	39.926086
1413036350	1000	3	4	6	3	0	2	1	3	0	1	0	0	0	0	0	-1.50	-4.25	1.063736	4.707839	1.924768	39.926086
1413036351	1000	5	6	1	3	3	1	0	1	2	0	1	0	0	0	0	-1.50	-4.25	1.063736	4.704616	1.926194	40.001476
1413036352	1000	5	4	3	4	0	1	0	0	1	0	0	0	0	0	0	-1.50	-4.25	1.063736	4.707839	1.926194	39.965237
1413036353	1000	6	5	3	2	2	1	0	1	2	1	0	0	0	1	0	-1.50	-4.25	1.062125	4.704616	1.930471	40.119007
1413036354	1000	8	3	5	3	0	3	1	0	2	0	0	0	0	0	0	-1.50	-4.25	1.062930	4.706227	1.931897	40.140011
1413036355	1000	3	5	5	5	1	2	0	0	1	0	0	0	0	0	0	-1.50	-4.25	1.062125	4.704616	1.929045	40.079834
1413036356	1000	3	1	8	4	0	1	0	0	1	1	0	0	0	0	0	-1.50	-4.25	1.062930	4.706227	1.931897	40.140011
1413036357	1000	7	6	7	6	0	3	1	2	3	0	0	0	0	0	0	-1.50	-4.25	1.062125	4.707839	1.933322	40.160992
1413036358	1000	3	6	7	2	0	3	0	2	2	0	0	0	0	0	0	-1.50	-4.25	1.062125	4.703004	1.927619	40.058807
1413036359	1000	2	4	3	5	0	1	0	0	2	0	0	0	0	0	0	-1.50	-4.25	1.061319	4.701392	1.936174	40.312206
1413036360	1000	4	2	6	3	1	1	0	1	0	0	0	0	0	0	0	-1.50	-4.25	1.062125	4.706227	1.939025	40.335835
1413036361	1000	1	4	3	7	0	0	1	0	2	0	0	0	0	0	0	-1.50	-4.25	1.060513	4.701392	1.936174	40.312206
1413036362	1000	6	9	6	6	2	2	0	2	3	2	0	0	0	1	0	-1.50	-4.25	1.060513	4.703004	1.927619	40.058807
1413036363	1000	4	4	4	1	0	1	0	2	0	0	0	0	0	0	0	-1.50	-4.25	1.060513	4.703004	1.971818	41.273735
1413036364	1000	3	4	2	4	1	1	2	0	3	0	0	1	0	0	0	-1.50	-4.25	1.060513	4.701392	1.941877	40.469021
1413036365	1000	5	3	7	5	1	4	1	1	2	1	1	0	1	0	0	-1.50	-4.25	1.059707	4.699780	1.941877	40.487328
1413036366	1000	5	6	5	4	2	2	2	1	2	0	0	1	0	0	0	-1.50	-4.25	1.058901	4.699780	1.944728	40.565765
1413036367	1000	3	3	3	3	1	1	0	1	1	0	0	0	0	0	0	-1.50	-4.25	1.060513	4.704616	1.947580	40.589146
1413036368	1000	5	5	6	6	1	1	1	2	2	1	1	0	0	0	0	-1.50	-4.25	1.060513	4.704616	1.944728	40.510792
1413036369	1000	7	3	4	5	0	2	0	1	1	1	0	0	0	0	0	-1.50	-4.25	1.058901	4.699780	1.947580	40.644199
1413036370	1000	4	5	5	7	0	2	1	1	4	1	0	0	0	0	0	-1.50	-4.25	1.058095	4.698169	1.944728	40.584114
1413036371	1000	5	6	6	9	1	2	1	2	3	0	1	0	0	0	0	-1.50	-4.25	1.058095	4.698169	1.946154	40.623344
1413036372	1000	4	10	5	7	1	0	2	1	3	1	0	0	0	0	0	-1.50	-4.25	1.059707	4.704616	1.949006	40.628319
1413036373	1000	4	3	3	5	0	2	1	0	1	0	0	0	0	0	0	-1.50	-4.25	1.058901	4.701392	1.951857	40.743454
1413036374	1000	2	4	3	3	0	0	0	1	0	1	0	0	0	0	0	-1.50	-4.25	1.058901	4.707839	1.943303	40.435043
1413036375	1000	9	4	9	6	1	7	1	1	0	1	1	0	0	0	0	-1.50	-4.25	1.057289	4.698169	1.953283	40.819504
1413036376	1000	4	2	3	5	0	0	1	0	1	1	0	0	0	0	0	-1.50	-4.25	1.058095	4.699780	1.953283	40.801071
1413036377	1000	6	3	5	4	1	3	0	2	1	0	1	0	0	0	0	-1.50	-4.25	1.055678	4.696557	1.954709	40.877193
1413036378	1000	6	8	5	6	2	1	0	0	5	1	0	0	0	0	0	-1.50	-4.50	1.054872	4.698169	1.953283	40.819504
1413036379	1000	6	12	6	9	3	1	1	2	5	1	1	0	0	0	0	-1.50	-4.25	1.055678	4.699780	1.949006	40.683418
1413036380	1000	7	3	3	4	2	2	0	0	1	1	0	0	0	0	0	-1.50	-4.25	1.055678	4.698169	1.958986	40.976429
1413036381	1000	7	3	4	6	0	3	1	0	3	1	0	0	0	0	0	-1.50	-4.50	1.054066	4.694945	1.957560	40.974178
1413036382	1000	4	4	3	6	1	1	1	0	2	1	0	0	0	0	0	-1.50	-4.50	1.054066	4.698169	1.958986	40.976429
1413036383	1000	3	9	3	7	0	1	1	2	3	0	0	0	0	0	0	-1.50	-4.50	1.054872	4.699780	1.961837	41.036377
1413036384	1000	4	4	2	2	1	1	0	1	1	0	0	0	0	0	0	-1.50	-4.50	1.053260	4.696557	1.963263	41.112663
1413036385	1000	6	4	5	3	1	4	0	0	0	0	0	0	0	0	0	-1.50	-4.50	1.053260	4.698169	1.963263	41.094124
1413036386	1000	7	4	4	5	0	4	0	0	2	0	0	0	0	0	0	-1.50	-4.50	1.053260	4.698169	1.967541	41.211823
1413036387	1000	7	7	7	7	1	2	0	1	4	1	0	0	0	1	0	-1.50	-4.50	1.053260	4.698169	1.964689	41.133362
1413036388	1000	7	4	4	4	0	3	1	0	0	0	0	0	0	0	0	-1.50	-4.50	1.050843	4.696557	1.967541	41.230400
1413036389	1000	3	3	7	2	0	2	0	2	1	0	0	0	0	0	0	-1.50	-4.50	1.051648	4.703004	1.968966	41.195351
1413036390	1000	6	4	4	5	0	2	2	2	2	0	0	0	0	0	0	-1.50	-4.50	1.050843	4.699780	1.961837	41.036377
1413036391	1000	1	5	4	6	0	1	0	0	3	1	0	0	0	0	0	-1.50	-4.50	1.049231	4.693334	1.971818	41.385410
1413036392	1000	5	5	3	7	2	1	2	0	2	0	0	0	0	0	0	-1.50	-4.50	1.050843	4.696557	1.971818	41.348133
1413036393	1000	4	5	4	6	0	1	0	0	2	1	0	0	0	0	0	-1.50	-4.50	1.050037	4.696557	1.973243	41.387383
1413036394	1000	5	7	7	5	1	3	0	2	2	1	0	0	0	0	0	-1.50	-4.50	1.050037	4.694945	1.970392	41.327507
1413036395	1000	2	5	6	6	0	1	0	0	2	1	0	0	0	0	0	-1.50	-4.50	1.049231	4.694945	2.011739	42.466000
1413036396	1000	8	6	4	6	2	2	1	1	3	0	1	0	0	0	0	-1.50	-4.50	1.048425	4.691722	1.977521	41.561211
1413036397	1000	1	3	3	4	0	0	0	0	2	0	0	0	0	0	0	-1.50	-4.50	1.049231	4.691722	1.976095	41.521927
1413036398	1000	7	5	3	6	2	1	2	0	2	1	0	0	0	0	0	-1.50	-4.50	1.049231	4.691722	1.977521	41.561211
1413036399	1000	3	6	6	3	1	2	0	3	3	1	1	0	0	1	0	-1.50	-4.50	1.050037	4.696557	1.983224	41.662090
1413036400	1000	4	5	2	3	0	1	0	1	3	0	0	0	0	0	0	-1.50	-4.50	1.050843	4.694945	1.983224	41.680832
1413036401	1000	1	2	0	3	0	0	0	0	2	0	0	0	0	0	0	-1.50	-4.50	1.048425	4.691722	1.983224	41.718349
1413036402	1000	5	4	7	4	3	4	0	3	1	0	3	0	0	0	0	-1.50	-4.50	1.048425	4.694945	1.984650	41.720093
1413036403	1000	5	4	3	6	1	1	2	2	1	0	0	0	0	0	0	-1.50	-4.50	1.048425	4.694945	1.983224	41.680832
1413036404	1000	4	2	3	3	0	2	1	0	1	0	0	0	0	0	0	-2.00	-4.50	1.047619	4.691722	1.986075	41.796921
1413036405	1000	7	6	3	6	2	1	1	1	1	0	0	0	0	0	0	-1.50	-4.50	1.049231	4.693334	1.986075	41.778130
1413036406	1000	3	5	3	4	0	1	0	0	2	1	0	0	0	0	0	-2.00	-4.50	1.045202	4.682051	1.977521	41.673756
1413036407	1000	7	5	4	2	4	1	0	0	1	0	0	0	0	0	0	-1.50	-4.50	1.046007	4.688498	1.988927	41.913166
1413036408	1000	3	7	8	5	1	0	1	2	1	1	0	0	0	0	0	-2.00	-4.50	1.045202	4.688498	1.977521	41.598671
1413036409	1000	5	7	7	6	1	3	1	3	2	1	1	1	1	1	1	-2.00	-4.50	1.046007	4.693334	1.994630	42.013756
1413036410	1000	7	5	4	4	3	2	1	0	2	1	0	1	0	0	0	-2.00	-4.50	1.045202	4.691722	1.981798	41.679070
1413036411	1000	3	4	4	3	0	1	2	1	1	0	0	0	0	0	0	-2.00	-4.50	1.045202	4.690110	2.030274	43.033993
1413036412	1000	5	4	3	2	0	1	1	1	1	0	0	0	0	0	0	-2.00	-4.50	1.042784	4.682051	1.991778	42.067417
1413036413	1000	2	4	5	3	2	1	2	2	2	2	1	2	1	0	1	-2.00	-4.75	1.041172	4.675604	1.994630	42.222088
1413036414	1000	3	4	6	5	0	3	1	0	0	1	0	0	1	0	0	-2.00	-4.50	1.044396	4.688498	1.997481	42.149048
1413036415	1000	2	1	2	2	0	0	0	0	0	0	0	0	0	0	0	-2.00	-4.75	1.044396	4.691722	1.997481	42.111210
1413036416	1000	3	1	1	8	0	0	1	0	1	1	0	0	0	0	0	-2.00	-4.50	1.044396	4.686887	1.996055	42.128654
1413036417	1000	5	5	8	4	1	4	1	1	1	2	0	0	1	0	0	-2.00	-4.75	1.042784	4.683663	2.001759	42.323967
1413036418	1000	5	7	5	4	2	1	1	2	3	1	0	0	1	0	0	-2.00	-4.50	1.043590	4.685275	2.000333	42.265614
1413036419	1000	5	6	6	6	1	2	0	1	4	1	0	0	0	0	0	-2.00	-4.75	1.043590	4.688498	2.001759	42.266983
1413036420	1000	4	8	5	4	2	0	0	0	2	1	0	0	0	0	0	-2.00	-4.75	1.043590	4.686887	2.001759	42.285965
1413036421	1000	4	3	2	0	1	1	0	1	0	0	0	0	0	0	0	-2.00	-4.75	1.042784	4.686887	2.003184	42.325287
1413036422	1000	3	3	3	4	1	1	1	1	1	1	0	0	0	0	0	-2.00	-4.75	1.042784	4.686887	2.018867	42.757870
1413036423	1000	4	4	4	4	1	1	0	1	1	1	0	0	0	0	0	-2.00	-4.75	1.041172	4.680439	2.004610	42.440781
1413036424	1000	8	8	4	7	2	2	2	0	7	0	0	2	0	0	0	-2.00	-4.75	1.041978	4.686887	2.008887	42.482594
1413036425	1000	5	2	4	6	2	2	2	0	1	1	0	1	1	0	0	-2.00	-4.75	1.041978	4.690110	2.010313	42.483810
1413036426	1000	4	1	4	5	0	2	0	0	1	1	0	0	0	0	0	-2.00	-4.75	1.041978	4.688498	2.001759	42.266983
1413036427	1000	4	5	5	1	2	2	0	1	0	0	0	0	0	0	0	-2.00	-4.75	1.041172	4.686887	2.000333	42.246635
1413036428	1000	7	1	1	7	1	0	4	0	0	0	0	0	0	0	0	-2.00	-4.75	1.041172	4.683663	2.011739	42.599442
1413036429	1000	9	4	6	7	1	3	3	0	2	0	0	1	0	0	0	-2.00	-4.75	1.041978	4.690110	2.014590	42.601704
1413036430	1000	4	5	4	2	1	1	1	1	1	0	0	0	0	0	0	-2.00	-4.75	1.040366	4.686887	2.016016	42.679218
1413036431	1000	5	4	4	2	1	2	0	0	1	0	0	0	0	0	0	-2.00	-4.75	1.039560	4.685275	2.007462	42.462315
1413036432	1000	6	1	4	3	1	0	2	0	0	0	0	0	0	0	0	-2.00	-4.75	1.039560	4.685275	2.053086	43.721176
1413036433	1000	3	5	6	2	1	0	0	3	1	0	0	0	0	0	0	-2.00	-4.75	1.038755	4.682051	2.017442	42.776020
1413036434	1000	6	6	7	4	3	4	0	1	0	1	1	0	0	0	0	-2.00	-4.75	1.037949	4.680439	2.018867	42.834579
1413036435	1000	5	5	3	5	1	1	1	0	0	0	0	0	0	0	0	-2.00	-4.75	1.038755	4.688498	2.021719	42.817356
1413036436	1000	2	4	1	5	2	0	2	0	3	0	0	2	0	0	0	-2.00	-4.75	1.037143	4.682051	2.021719	42.894123
1413036437	1000	4	4	5	9	0	1	2	1	3	2	0	0	0	1	0	-2.00	-4.75	1.037949	4.688498	2.023145	42.856667
1413036438	1000	6	7	7	6	2	2	1	0	3	1	0	1	0	0	0	-2.00	-4.75	1.036337	4.678828	2.016016	42.775002
1413036439	1000	2	6	2	6	1	0	0	0	2	2	0	0	0	0	0	-2.00	-4.75	1.035531	4.678828	2.024571	43.011360
1413036440	1000	5	10	4	7	1	1	0	2	4	0	0	0	0	0	0	-2.00	-4.75	1.036337	4.680439	2.027422	43.070862
1413036441	1000	8	3	9	4	1	5	0	0	1	1	0	0	0	0	0	-2.00	-4.75	1.036337	4.683663	2.025996	42.992966
1413036442	1000	1	4	5	5	0	1	0	0	2	0	0	0	0	0	0	-2.00	-4.75	1.036337	4.683663	2.028848	43.071674
1413036443	1000	7	4	5	4	2	3	0	0	2	0	0	0	0	0	0	-2.00	-4.75	1.037143	4.686887	2.020293	42.797199
1413036444	1000	8	9	2	5	2	2	1	0	2	0	0	0	0	0	0	-2.00	-4.75	1.035531	4.678828	2.031699	43.208332
1413036445	1000	3	2	3	2	1	1	0	0	1	0	0	0	0	0	0	-2.00	-4.75	1.034725	4.675604	2.033125	43.286453
1413036446	1000	5	2	3	8	0	1	3	0	1	2	0	0	0	0	0	-2.00	-4.75	1.036337	4.680439	2.034551	43.267761
1413036447	1000	1	4	3	5	0	1	0	1	2	0	0	0	0	0	0	-2.00	-4.75	1.035531	4.680439	2.035977	43.307140
1413036448	1000	2	0	3	6	0	0	0	0	0	3	0	0	0	0	0	-2.00	-4.75	1.034725	4.678828	2.035977	43.326508
1413036449	1000	3	7	2	7	1	0	0	1	3	1	0	0	0	0	0	-2.00	-4.75	1.035531	4.677216	2.038828	43.424709
1413036450	1000	5	3	2	2	2	2	1	1	2	0	1	1	0	0	0	-2.00	-4.75	1.034725	4.675604	2.038828	43.444138
1413036451	1000	2	6	2	5	1	1	0	1	3	0	1	0	0	0	0	-2.00	-4.75	1.034725	4.680439	2.034551	43.267761
1413036452	1000	2	5	2	7	1	0	1	0	3	0	0	0	0	0	0	-2.00	-4.75	1.034725	4.680439	2.040254	43.425282
1413036453	1000	3	1	4	1	0	2	0	1	0	0	0	0	0	0	0	-2.00	-4.75	1.033919	4.675604	2.043105	43.562397
1413036454	1000	4	5	3	5	2	1	1	0	1	0	0	0	0	0	0	-2.00	-4.75	1.033919	4.675604	2.040254	43.483551
1413036455	1000	2	2	1	1	0	0	0	1	0	0	0	0	0	0	0	-2.00	-5.00	1.033114	4.680439	2.045957	43.582798
1413036456	1000	4	5	4	3	1	1	0	0	3	0	0	0	0	0	0	-2.00	-4.75	1.033114	4.678828	2.045957	43.602264
1413036457	1000	3	5	3	7	0	2	1	1	3	0	0	0	0	0	0	-2.00	-4.75	1.033114	4.677216	2.045957	43.621746
1413036458	1000	2	3	1	6	0	0	1	0	3	0	0	0	0	0	0	-2.00	-5.00	1.032308	4.677216	2.048808	43.700558
1413036459	1000	3	2	2	4	0	1	0	0	1	1	0	0	0	0	0	-2.00	-4.75	1.033114	4.678828	2.083026	44.626503
1413036460	1000	6	4	2	2	2	0	0	0	1	0	0	0	0	0	0	-2.00	-5.00	1.031502	4.675604	2.050234	43.759502
1413036461	1000	3	6	5	3	1	1	0	0	2	0	0	0	0	0	0	-2.00	-5.00	1.031502	4.672381	2.047383	43.719711
1413036462	1000	1	4	0	5	0	0	0	0	3	0	0	0	0	0	0	-2.00	-5.00	1.032308	4.677216	2.053086	43.818783
1413036463	1000	5	4	4	4	1	4	0	1	2	0	1	0	0	0	0	-2.00	-4.75	1.032308	4.675604	2.053086	43.838345
1413036464	1000	5	4	7	1	2	2	0	0	0	0	0	0	0	0	0	-2.00	-4.75	1.032308	4.675604	2.055937	43.917187
1413036465	1000	3	8	6	8	1	1	0	1	4	2	0	0	0	0	0	-2.00	-5.00	1.029890	4.669158	2.055937	43.995670
1413036466	1000	4	6	3	4	1	1	0	1	1	1	0	0	0	0	0	-2.00	-5.00	1.030696	4.669158	2.053086	43.916721
