quad V2.5
time	int	cnt1	cnt2	cnt3	cnt4	1&2	1&3	1&4	2&3	2&4	3&4	1&2&3	1&2&4	1&3&4	2&3&4	1&2&3&4	digTemp	temp	adct	adcr	adcp	pressure
1413029717	1000	4	1	3	2	1	2	2	0	1	0	0	1	0	0	0	22.50	20.75	2.365201	5.189744	2.982677	61.370712
1413029718	1000	2	2	0	1	0	0	1	0	0	0	0	0	0	0	0	22.50	20.75	2.366007	5.184909	2.981252	61.404449
1413029719	1000	1	1	2	0	1	0	0	0	0	0	0	0	0	0	0	22.50	20.75	2.364396	5.183297	2.976974	61.320877
1413029720	1000	1	0	2	1	0	0	0	0	0	0	0	0	0	0	0	23.00	20.75	2.366813	5.189744	2.981252	61.335197
1413029721	1000	3	2	3	0	1	2	0	1	0	0	1	0	0	0	0	23.00	20.75	2.366813	5.189744	2.978400	61.264160
1413029722	1000	2	1	3	3	1	1	0	1	0	1	1	0	0	0	0	22.50	20.75	2.364396	5.186521	2.974123	61.203663
1413029723	1000	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	22.50	20.75	2.363590	5.184909	2.969846	61.120060
1413029724	1000	0	1	2	1	0	0	0	1	0	0	0	0	0	0	0	22.50	20.75	2.362784	5.188132	2.966994	61.002998
1413029725	1000	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	22.50	20.75	2.361172	5.184909	2.966994	61.048962
1413029726	1000	4	3	4	3	1	3	2	1	0	1	1	0	1	0	0	22.50	20.75	2.363590	5.189744	2.968420	61.015556
1413029727	1000	3	3	3	3	2	1	2	2	1	0	1	1	0	0	0	22.50	20.75	2.361978	5.186521	2.965568	60.990437
1413029728	1000	2	3	1	1	1	0	0	1	1	0	0	0	0	0	0	22.50	20.75	2.364396	5.191356	2.965568	60.921593
1413029729	1000	3	3	0	2	1	0	2	0	0	0	0	0	0	0	0	22.50	20.75	2.362784	5.186521	2.948459	60.563992
1413029730	1000	1	1	0	4	0	0	1	0	1	0	0	0	0	0	0	22.50	20.75	2.364396	5.189744	2.949885	60.553856
1413029731	1000	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	22.50	20.75	2.362784	5.188132	2.961291	60.860893
1413029732	1000	2	0	3	0	0	2	0	0	0	0	0	0	0	0	0	22.50	20.75	2.363590	5.189744	2.958440	60.766949
1413029733	1000	4	1	4	0	0	3	0	1	0	0	0	0	0	0	0	22.50	20.75	2.361978	5.189744	2.958440	60.766949
1413029734	1000	2	3	3	4	0	1	1	0	1	0	0	0	0	0	0	22.50	20.75	2.359560	5.188132	2.939905	60.327995
1413029735	1000	3	1	1	2	0	1	1	0	0	0	0	0	0	0	0	22.50	20.75	2.359560	5.186521	2.954162	60.706135
1413029736	1000	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	22.50	20.75	2.361978	5.188132	2.952737	60.647739
1413029737	1000	3	1	2	2	0	2	0	0	1	0	0	0	0	0	0	22.50	20.75	2.360366	5.186521	2.939905	60.350761
1413029738	1000	0	1	2	0	0	0	0	1	0	0	0	0	0	0	0	22.50	20.75	2.359560	5.189744	2.948459	60.518345
1413029739	1000	4	3	1	0	2	0	0	0	0	0	0	0	0	0	0	22.50	20.75	2.357949	5.186521	2.934202	60.208611
1413029740	1000	3	3	3	2	2	1	1	0	1	1	0	1	0	0	0	22.50	20.75	2.358755	5.188132	2.947033	60.505623
1413029741	1000	0	1	0	2	0	0	0	0	1	0	0	0	0	0	0	22.50	20.50	2.359560	5.194579	2.945608	60.379009
1413029742	1000	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	22.50	20.75	2.358755	5.188132	2.944182	60.434570
1413029743	1000	0	0	2	2	0	0	0	0	0	1	0	0	0	0	0	22.50	20.75	2.359560	5.189744	2.942756	60.376282
1413029744	1000	2	3	1	0	1	1	0	0	0	0	0	0	0	0	0	22.50	20.50	2.356337	5.184909	2.938479	60.337986
1413029745	1000	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	22.50	20.50	2.357143	5.186521	2.959865	60.848286
1413029746	1000	0	1	1	2	0	0	0	0	0	0	0	0	0	0	0	22.50	20.50	2.356337	5.186521	2.937053	60.279686
1413029747	1000	1	1	1	2	0	1	0	0	1	0	0	0	0	0	0	22.50	20.50	2.356337	5.188132	2.934202	60.185894
