quad V2.5
time	int	cnt1	cnt2	cnt3	cnt4	1&2	1&3	1&4	2&3	2&4	3&4	1&2&3	1&2&4	1&3&4	2&3&4	1&2&3&4	digTemp	temp	adct	adcr	adcp	pressure
1413030318	1000	4	3	6	5	1	2	2	2	0	0	1	0	0	0	0	19.50	17.50	2.181465	5.152675	2.178552	41.730404
1413030319	1000	5	5	5	5	1	1	2	0	2	0	0	0	0	0	0	19.00	17.50	2.179048	5.149451	2.177126	41.728821
1413030320	1000	1	4	2	4	0	0	0	1	1	0	0	0	0	0	0	19.00	17.50	2.179853	5.152675	2.175700	41.658855
1413030321	1000	4	3	4	1	2	2	0	0	0	0	0	0	0	0	0	19.00	17.50	2.178242	5.146227	2.175700	41.727242
1413030322	1000	3	4	3	4	0	1	0	1	2	0	0	0	0	0	0	19.00	17.25	2.177436	5.151063	2.174275	41.640152
1413030323	1000	6	3	6	6	0	3	3	1	0	0	0	0	0	0	0	19.00	17.25	2.177436	5.154286	2.174275	41.606026
1413030324	1000	1	4	1	2	1	0	1	1	2	0	0	1	0	0	0	19.00	17.25	2.175018	5.149451	2.172849	41.621437
1413030325	1000	2	6	2	5	1	0	1	1	2	0	0	0	0	0	0	19.00	17.25	2.176630	5.151063	2.169997	41.532806
1413030326	1000	6	4	7	4	3	2	0	0	0	1	0	0	0	0	0	19.00	17.25	2.177436	5.155898	2.171423	41.517483
1413030327	1000	4	4	2	5	0	0	2	1	1	0	0	0	0	0	0	19.00	17.25	2.175824	5.154286	2.168572	41.462990
1413030328	1000	4	2	4	6	0	1	3	0	2	0	0	0	0	0	0	19.00	17.25	2.177436	5.154286	2.168572	41.462990
1413030329	1000	9	5	8	9	4	2	4	2	2	1	1	2	0	0	0	19.00	17.25	2.175018	5.151063	2.168572	41.497028
1413030330	1000	7	6	7	4	2	3	2	3	0	2	0	0	1	0	0	19.00	17.25	2.175824	5.151063	2.215622	42.677845
1413030331	1000	4	4	6	1	2	2	0	2	1	0	1	0	0	0	0	19.00	17.25	2.173407	5.147840	2.164294	41.423691
1413030332	1000	3	5	9	4	1	2	0	3	1	0	0	0	0	0	0	19.00	17.25	2.172601	5.151063	2.162869	41.353897
1413030333	1000	8	4	9	4	2	4	1	1	1	1	0	0	0	0	0	19.00	17.25	2.173407	5.151063	2.161443	41.318119
