quad V2.5
time	int	cnt1	cnt2	cnt3	cnt4	1&2	1&3	1&4	2&3	2&4	3&4	1&2&3	1&2&4	1&3&4	2&3&4	1&2&3&4	digTemp	temp	adct	adcr	adcp	pressure
1413040597	1000	3	1	0	2	0	0	1	0	0	0	0	0	0	0	0	21.00	18.25	2.158095	4.980220	4.384194	100.876999
1413040598	1000	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	21.00	18.25	2.159707	4.983444	4.385620	100.840385
1413040599	1000	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	21.00	18.25	2.161319	4.986667	4.389897	100.877724
1413040600	1000	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	21.00	18.25	2.160513	4.985055	4.387045	100.840569
1413040601	1000	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21.00	18.25	2.160513	4.985055	4.388471	100.877541
1413040602	1000	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	21.00	18.25	2.160513	4.983444	4.384194	100.803398
1413040603	1000	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	21.00	18.25	2.160513	4.985055	4.388471	100.877541
1413040604	1000	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	21.00	18.25	2.159707	4.983444	4.385620	100.840385
1413040605	1000	2	0	0	1	0	0	1	0	0	0	0	0	0	0	0	21.00	18.25	2.161319	4.986667	4.387045	100.803802
1413040606	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21.00	18.25	2.161319	4.986667	4.385620	100.766838
1413040607	1000	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	21.00	18.25	2.161319	4.985055	4.385620	100.803604
1413040608	1000	0	3	1	0	0	0	0	1	0	0	0	0	0	0	0	21.00	18.25	2.158901	4.983444	4.375639	100.581467
1413040609	1000	2	0	1	1	0	0	1	0	0	0	0	0	0	0	0	21.00	18.25	2.160513	4.981832	4.365659	100.359207
1413040610	1000	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	21.00	18.25	2.160513	4.983444	4.385620	100.840385
1413040611	1000	0	0	2	1	0	0	0	0	0	1	0	0	0	0	0	21.00	18.25	2.162125	4.983444	4.384194	100.803398
1413040612	1000	1	2	1	4	0	0	0	0	0	0	0	0	0	0	0	21.00	18.25	2.161319	4.983444	4.384194	100.803398
1413040613	1000	2	2	0	0	1	0	0	0	0	0	0	0	0	0	0	21.00	18.25	2.161319	4.985055	4.382768	100.729660
1413040614	1000	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	21.00	18.25	2.161319	4.983444	4.367085	100.359558
1413040615	1000	1	2	0	0	1	0	0	0	0	0	0	0	0	0	0	21.00	18.25	2.161319	4.983444	4.384194	100.803398
1413040616	1000	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	21.00	18.25	2.162125	4.983444	4.387045	100.877365
