quad V2.5
time	int	cnt1	cnt2	cnt3	cnt4	1&2	1&3	1&4	2&3	2&4	3&4	1&2&3	1&2&4	1&3&4	2&3&4	1&2&3&4	digTemp	temp	adct	adcr	adcp	pressure
1413029116	1000	1	0	0	2	0	0	1	0	0	0	0	0	0	0	0	26.00	23.75	2.521539	5.192967	4.230212	92.381332
1413029117	1000	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	26.00	23.75	2.519927	5.192967	4.230212	92.381332
1413029118	1000	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	26.00	23.75	2.519927	5.188132	4.204548	91.839981
1413029119	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26.00	23.75	2.521539	5.192967	4.223083	92.203850
1413029120	1000	0	1	2	1	0	0	0	1	0	0	0	0	0	0	0	26.00	23.75	2.521539	5.194579	4.218806	92.064781
1413029121	1000	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	26.00	23.75	2.520733	5.192967	4.218806	92.097366
1413029122	1000	4	3	0	0	2	0	0	0	0	0	0	0	0	0	0	26.00	23.75	2.519927	5.192967	4.213103	91.955399
1413029123	1000	1	1	1	0	0	0	0	1	0	0	0	0	0	0	0	26.00	23.75	2.522345	5.194579	4.214529	91.958336
1413029124	1000	2	1	1	1	1	1	1	1	0	0	1	0	0	0	0	26.00	23.75	2.515898	5.186521	4.208826	91.979156
1413029125	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26.00	23.75	2.516704	5.189744	4.201697	91.736420
1413029126	1000	0	1	2	2	0	0	0	0	1	0	0	0	0	0	0	26.00	23.75	2.519927	5.191356	4.203123	91.739441
1413029127	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26.00	23.75	2.519121	5.191356	4.200271	91.668427
1413029128	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26.00	23.75	2.519121	5.189744	4.183162	91.274734
1413029129	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26.00	23.75	2.519121	5.189744	4.197420	91.629875
1413029130	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26.00	23.75	2.517509	5.189744	4.191717	91.487823
1413029131	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26.00	23.75	2.515898	5.191356	4.186014	91.313385
1413029132	1000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	26.00	23.75	2.515898	5.189744	4.187439	91.381264
1413029133	1000	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	26.00	23.75	2.517509	5.192967	4.173182	90.961594
1413029134	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26.00	23.75	2.516704	5.189744	4.183162	91.274734
1413029135	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26.00	23.75	2.518315	5.188132	4.180311	91.236046
1413029136	1000	3	0	0	3	0	0	2	0	0	0	0	0	0	0	0	26.00	23.75	2.517509	5.191356	4.163201	90.745300
1413029137	1000	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	26.00	23.75	2.517509	5.192967	4.174608	90.997086
1413029138	1000	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	26.00	23.75	2.517509	5.192967	4.176033	91.032570
1413029139	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26.00	23.75	2.515898	5.189744	4.173182	91.026108
1413029140	1000	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	26.00	23.75	2.518315	5.196191	4.171756	90.861671
1413029141	1000	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	26.00	23.75	2.516704	5.192967	4.168905	90.855110
1413029142	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26.00	23.75	2.518315	5.191356	4.160350	90.674294
1413029143	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26.00	23.75	2.517509	5.192967	4.163201	90.713120
1413029144	1000	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	26.00	23.75	2.516704	5.194579	4.140389	90.113251
1413029145	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26.00	23.75	2.515898	5.192967	4.158924	90.606651
1413029146	1000	0	2	0	1	0	0	0	0	1	0	0	0	0	0	0	26.00	23.75	2.515898	5.196191	4.156073	90.471474
1413029147	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26.00	23.75	2.516704	5.196191	4.156073	90.471474
1413029148	1000	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	26.00	23.75	2.515898	5.194579	4.148944	90.326149
1413029149	1000	1	0	1	1	0	1	0	0	0	0	0	0	0	0	0	26.00	23.75	2.514286	5.189744	4.104746	89.321381
1413029150	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26.00	23.75	2.513480	5.189744	4.143241	90.280289
1413029151	1000	2	0	1	0	0	1	0	0	0	0	0	0	0	0	0	26.00	23.75	2.514286	5.189744	4.137538	90.138229
1413029152	1000	1	1	1	1	0	0	0	1	0	0	0	0	0	0	0	26.00	23.75	2.516704	5.194579	4.128983	89.829399
1413029153	1000	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	26.00	23.75	2.515898	5.194579	4.136112	90.006805
1413029154	1000	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	26.00	23.75	2.515898	5.194579	4.134686	89.971321
1413029155	1000	2	3	0	4	1	0	0	0	2	0	0	0	0	0	0	26.00	23.75	2.515092	5.196191	4.134686	89.939407
1413029156	1000	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	26.00	23.50	2.514286	5.196191	4.127558	89.762054
1413029157	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26.00	23.50	2.512674	5.196191	4.127558	89.762054
1413029158	1000	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	26.00	23.50	2.511868	5.192967	4.116152	89.541855
1413029159	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26.00	23.50	2.511063	5.192967	4.117578	89.577339
1413029160	1000	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	26.00	23.50	2.513480	5.194579	4.103320	89.190727
1413029161	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26.00	23.50	2.511063	5.194579	4.116152	89.510056
1413029162	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26.00	23.50	2.509451	5.196191	4.107597	89.265457
1413029163	1000	2	0	1	0	0	1	0	0	0	0	0	0	0	0	0	26.00	23.50	2.510257	5.196191	4.111875	89.371872
1413029164	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25.50	23.50	2.509451	5.194579	4.109023	89.332649
1413029165	1000	3	1	2	1	1	1	0	0	0	0	0	0	0	0	0	25.50	23.50	2.509451	5.192967	4.090488	88.902962
1413029166	1000	1	1	0	1	0	0	0	0	1	0	0	0	0	0	0	25.50	23.50	2.510257	5.191356	4.103320	89.254128
1413029167	1000	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	25.50	23.50	2.510257	5.199414	4.100468	89.024849
1413029168	1000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25.50	23.50	2.510257	5.196191	4.097617	89.017151
1413029169	1000	1	1	0	1	1	0	1	0	1	0	0	1	0	0	0	25.50	23.50	2.509451	5.192967	4.094765	89.009445
1413029170	1000	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	25.50	23.50	2.509451	5.194579	4.091914	88.906845
1413029171	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25.50	23.50	2.507839	5.192967	4.091914	88.938454
1413029172	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25.50	23.50	2.508645	5.196191	4.083359	88.662437
1413029173	1000	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	25.50	23.50	2.506227	5.192967	4.083359	88.725502
1413029174	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25.50	23.50	2.507839	5.194579	4.084785	88.729446
1413029175	1000	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	25.50	23.50	2.507839	5.194579	4.083359	88.693954
1413029176	1000	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	25.50	23.50	2.508645	5.192967	4.059122	88.122116
1413029177	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25.50	23.50	2.507839	5.192967	4.077656	88.583519
1413029178	1000	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	25.50	23.50	2.509451	5.192967	4.074805	88.512535
1413029179	1000	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	25.50	23.50	2.509451	5.196191	4.071953	88.378670
