quad V2.5
time	int	cnt1	cnt2	cnt3	cnt4	1&2	1&3	1&4	2&3	2&4	3&4	1&2&3	1&2&4	1&3&4	2&3&4	1&2&3&4	digTemp	temp	adct	adcr	adcp	pressure
1413038794	1000	1	1	1	1	0	0	0	0	0	1	0	0	0	0	0	13.00	10.50	1.728572	4.848059	4.264430	100.785843
1413038795	1000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	13.00	10.50	1.726960	4.843224	4.265856	100.937408
1413038796	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.00	10.50	1.729377	4.846447	4.258727	100.671524
1413038797	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.00	10.50	1.730183	4.849670	4.264430	100.748055
1413038798	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.00	10.50	1.728572	4.844835	4.260153	100.747360
1413038799	1000	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	13.00	10.50	1.730989	4.849670	4.263004	100.710030
1413038800	1000	1	2	1	1	0	0	0	1	0	0	0	0	0	0	0	13.00	10.50	1.729377	4.843224	4.261579	100.823235
1413038801	1000	2	0	3	0	0	0	0	0	0	0	0	0	0	0	0	13.00	10.50	1.730183	4.848059	4.263004	100.747818
1413038802	1000	1	1	2	0	0	0	0	1	0	0	0	0	0	0	0	13.00	10.50	1.730183	4.846447	4.261579	100.747581
1413038803	1000	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	13.00	10.50	1.731795	4.848059	4.265856	100.823853
1413038804	1000	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	13.00	10.50	1.730989	4.846447	4.261579	100.747581
1413038805	1000	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	13.00	10.50	1.730989	4.844835	4.258727	100.709312
1413038806	1000	0	1	2	0	0	0	0	1	0	0	0	0	0	0	0	13.00	10.50	1.732601	4.846447	5.838462	142.810074
1413038807	1000	2	1	1	2	0	0	1	1	0	0	0	0	0	0	0	13.00	10.50	1.730183	4.841612	4.263004	100.899178
