quad V2.5
time	int	cnt1	cnt2	cnt3	cnt4	1&2	1&3	1&4	2&3	2&4	3&4	1&2&3	1&2&4	1&3&4	2&3&4	1&2&3&4	digTemp	temp	adct	adcr	adcp	pressure
1413032723	1000	25	28	28	23	5	9	5	12	2	3	3	0	0	0	0	0.00	-2.50	1.145934	4.754579	0.633035	4.284490
1413032724	1000	32	36	25	34	5	5	8	6	8	5	0	1	0	0	0	0.00	-2.25	1.145128	4.748132	0.633035	4.307860
1413032725	1000	32	34	33	39	4	10	8	7	13	8	0	1	1	1	0	0.00	-2.50	1.145934	4.756191	0.634461	4.317410
1413032726	1000	35	26	29	37	2	9	13	7	9	5	1	2	3	1	1	0.00	-2.25	1.145128	4.746520	0.631609	4.274882
1413032727	1000	26	37	37	33	2	6	10	13	10	5	0	1	0	2	0	0.00	-2.50	1.144322	4.748132	0.633035	4.307860
1413032728	1000	25	25	27	25	6	8	7	9	8	4	2	2	1	1	1	0.00	-2.50	1.144322	4.751356	0.633035	4.296166
1413032729	1000	28	37	38	30	9	11	6	10	8	6	3	1	0	1	0	0.00	-2.50	1.144322	4.749743	0.631609	4.263207
1413032730	1000	22	20	31	22	2	6	4	9	5	4	0	0	0	0	0	0.00	-2.50	1.143517	4.751356	0.633035	4.296166
1413032731	1000	36	32	42	32	3	14	11	10	8	5	2	0	1	1	0	0.00	-2.50	1.144322	4.749743	0.633035	4.302013
1413032732	1000	44	31	33	37	8	12	11	6	11	5	1	0	1	0	0	0.00	-2.50	1.144322	4.751356	0.627332	4.140998
1413032733	1000	36	21	31	29	5	8	9	8	8	8	0	2	0	3	0	0.00	-2.50	1.144322	4.748132	0.631609	4.269043
1413032734	1000	34	33	41	28	2	8	7	12	8	10	0	0	1	2	0	0.00	-2.50	1.144322	4.751356	0.631609	4.257374
1413032735	1000	28	23	31	16	0	7	6	8	3	3	0	0	1	0	0	0.00	-2.50	1.141099	4.741685	0.630183	4.253552
1413032736	1000	29	23	25	21	3	7	6	6	5	0	0	1	0	0	0	0.00	-2.50	1.143517	4.749743	0.624480	4.069180
1413032737	1000	36	29	28	30	9	9	6	6	9	5	1	2	0	0	0	0.00	-2.50	1.143517	4.746520	0.631609	4.274882
1413032738	1000	26	33	23	33	3	12	7	2	9	4	0	0	2	0	0	0.00	-2.50	1.142711	4.749743	0.628758	4.185598
1413032739	1000	37	26	29	27	6	5	11	9	4	4	1	1	0	1	0	0.00	-2.50	1.143517	4.752967	0.631609	4.251547
1413032740	1000	35	34	29	36	7	9	12	8	9	4	2	1	1	1	1	0.00	-2.50	1.143517	4.746520	0.630183	4.236050
1413032741	1000	30	29	32	28	7	6	7	9	6	5	1	1	0	0	0	0.00	-2.50	1.142711	4.748132	0.630183	4.230225
1413032742	1000	36	35	30	30	6	8	8	10	14	3	2	0	0	2	0	0.00	-2.50	1.142711	4.749743	0.630183	4.224402
1413032743	1000	27	30	34	31	4	12	7	5	8	5	1	0	2	0	0	0.00	-2.50	1.143517	4.744908	0.630183	4.241880
1413032744	1000	39	31	32	42	8	8	12	11	11	9	2	1	2	3	1	0.00	-2.50	1.141905	4.746520	0.630183	4.236050
1413032745	1000	32	30	27	34	7	8	10	7	8	5	1	3	1	2	1	0.00	-2.50	1.141099	4.744908	0.630183	4.241880
1413032746	1000	39	34	47	37	4	18	9	10	14	4	2	2	1	1	1	0.00	-2.50	1.141905	4.748132	0.631609	4.269043
1413032747	1000	25	25	16	35	1	6	9	5	7	2	0	0	1	0	0	0.00	-2.50	1.141905	4.749743	0.630183	4.224402
1413032748	1000	32	29	29	36	4	11	14	9	9	8	0	1	3	2	0	0.00	-2.50	1.141099	4.740073	0.630183	4.259395
1413032749	1000	36	27	31	28	5	8	5	6	4	2	0	0	0	0	0	0.00	-2.50	1.142711	4.748132	0.631609	4.269043
1413032750	1000	30	37	28	27	11	5	8	6	9	3	0	1	0	1	0	0.00	-2.50	1.141905	4.749743	0.628758	4.185598
1413032751	1000	37	37	38	23	6	13	7	11	9	4	1	1	2	0	0	0.00	-2.50	1.141099	4.746520	0.630183	4.236050
1413032752	1000	25	28	34	27	4	11	8	7	7	3	0	1	0	0	0	0.00	-2.50	1.141905	4.746520	0.627332	4.158387
1413032753	1000	29	33	20	20	7	7	7	8	8	3	1	1	1	3	1	0.00	-2.50	1.141905	4.749743	0.625906	4.107985
1413032754	1000	32	25	36	35	2	9	9	8	11	2	0	1	0	0	0	0.00	-2.50	1.141905	4.749743	0.628758	4.185598
1413032755	1000	26	31	23	28	5	5	9	4	9	7	0	1	1	0	0	0.00	-2.50	1.140293	4.746520	0.625906	4.119554
1413032756	1000	19	36	33	29	4	5	5	11	9	1	0	0	0	0	0	0.00	-2.50	1.140293	4.743297	0.625906	4.131138
1413032757	1000	35	32	38	25	8	15	3	5	8	5	0	0	1	0	0	0.00	-2.50	1.140293	4.746520	0.628758	4.197219
1413032758	1000	36	30	31	38	5	9	11	7	11	7	0	0	3	1	0	0.00	-2.50	1.141099	4.746520	0.625906	4.119554
1413032759	1000	27	27	28	17	5	8	5	7	3	2	1	0	0	0	0	0.00	-2.50	1.141099	4.744908	0.625906	4.125346
1413032760	1000	35	27	28	24	7	9	5	6	8	1	1	0	0	0	0	0.00	-2.50	1.141099	4.746520	0.627332	4.158387
1413032761	1000	38	32	33	21	8	12	8	9	7	3	0	1	1	1	0	0.00	-2.50	1.139487	4.743297	0.627332	4.169999
