quad V2.5
time	int	cnt1	cnt2	cnt3	cnt4	1&2	1&3	1&4	2&3	2&4	3&4	1&2&3	1&2&4	1&3&4	2&3&4	1&2&3&4	digTemp	temp	adct	adcr	adcp	pressure
1413041198	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22.50	19.75	2.232234	4.989891	4.392748	100.878082
1413041199	1000	3	2	0	1	1	0	1	0	0	0	0	0	0	0	0	22.50	19.75	2.232234	4.989891	4.392748	100.878082
1413041200	1000	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	22.50	19.75	2.232234	4.988279	4.389897	100.840950
1413041201	1000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22.50	19.75	2.232234	4.989891	4.395600	100.951958
1413041202	1000	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	22.50	19.75	2.231429	4.988279	4.389897	100.840950
1413041203	1000	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	22.50	19.75	2.233040	4.991502	4.392748	100.841331
1413041204	1000	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	22.50	19.75	2.234652	4.993114	4.398451	100.952263
1413041205	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22.50	19.75	2.234652	4.994726	4.398451	100.915512
1413041206	1000	2	2	1	2	0	1	1	0	0	0	0	0	0	0	0	22.50	19.75	2.233846	4.993114	4.394174	100.841530
1413041207	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22.50	19.75	2.234652	4.986667	4.394174	100.988609
1413041208	1000	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	22.50	19.75	2.235458	4.996337	4.397026	100.841911
1413041209	1000	2	2	0	1	0	0	0	0	0	0	0	0	0	0	0	22.50	19.75	2.234652	4.989891	4.391323	100.841148
1413041210	1000	1	2	1	1	0	0	0	1	0	0	0	0	0	0	0	22.50	19.75	2.233846	4.988279	4.374213	100.434494
1413041211	1000	0	3	1	1	0	0	0	1	0	0	0	0	0	0	0	22.50	19.75	2.231429	4.986667	4.392748	100.951653
