quad V2.5
time	int	cnt1	cnt2	cnt3	cnt4	1&2	1&3	1&4	2&3	2&4	3&4	1&2&3	1&2&4	1&3&4	2&3&4	1&2&3&4	digTemp	temp	adct	adcr	adcp	pressure
1413039395	1000	1	2	1	1	0	0	1	1	0	0	0	0	0	0	0	16.50	13.75	1.912308	4.915751	4.328589	100.907219
1413039396	1000	0	3	1	4	0	0	0	1	1	1	0	0	0	1	0	16.50	13.75	1.912308	4.915751	4.328589	100.907219
1413039397	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16.50	13.75	1.913114	4.915751	4.325737	100.832222
1413039398	1000	1	2	0	1	1	0	0	0	0	0	0	0	0	0	0	16.50	13.75	1.914725	4.920586	4.327163	100.757904
1413039399	1000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16.50	13.75	1.913114	4.915751	4.327163	100.869728
1413039401	1000	0	1	3	0	0	0	0	1	0	0	0	0	0	0	0	16.50	13.75	1.915531	4.922198	4.332866	100.870461
1413039402	1000	1	2	1	0	0	0	0	1	0	0	0	0	0	0	0	16.50	13.75	1.916337	4.923810	4.328589	100.720901
1413039403	1000	0	0	3	2	0	0	0	0	0	1	0	0	0	0	0	16.50	13.75	1.917143	4.923810	4.334292	100.870636
1413039404	1000	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	16.50	13.75	1.916337	4.922198	4.328589	100.758125
1413039405	1000	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	16.50	13.75	1.917949	4.925421	4.330015	100.721153
1413039406	1000	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	16.50	13.75	1.917949	4.923810	4.328589	100.720901
1413039407	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16.50	13.75	1.917949	4.923810	4.330015	100.758347
1413039408	1000	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	16.50	13.75	1.917143	4.918974	4.310054	100.345505
1413039409	1000	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	16.50	13.75	1.917949	4.923810	4.334292	100.870636
1413039410	1000	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	16.50	13.75	1.918755	4.923810	4.314332	100.346581
1413039411	1000	2	2	1	2	0	0	2	1	0	0	0	0	0	0	0	16.50	13.75	1.919561	4.927033	4.334292	100.796196
1413039412	1000	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	16.50	13.75	1.919561	4.927033	4.332866	100.758789
1413039413	1000	1	1	1	0	0	0	0	1	0	0	0	0	0	0	0	16.50	13.75	1.917143	4.918974	4.311480	100.382973
1413039414	1000	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	16.50	13.75	1.916337	4.917363	4.327163	100.832428
1413039415	1000	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	16.50	13.75	1.917143	4.918974	4.324312	100.720215
1413039416	1000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	16.50	13.75	1.919561	4.923810	4.330015	100.758347
1413039417	1000	1	1	1	1	0	0	0	0	1	0	0	0	0	0	0	16.50	13.75	1.919561	4.922198	4.330015	100.795570
1413039418	1000	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	16.50	13.75	1.918755	4.920586	4.328589	100.795357
1413039419	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16.50	13.75	1.918755	4.918974	4.328589	100.832611
1413039420	1000	1	1	1	1	0	0	0	1	0	0	0	0	0	0	0	16.50	13.75	1.919561	4.922198	4.328589	100.758125
1413039421	1000	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	16.50	14.00	1.921172	4.923810	4.334292	100.870636
1413039422	1000	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	16.50	14.00	1.921172	4.923810	4.330015	100.758347
1413039423	1000	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	16.50	14.00	1.921172	4.918974	4.331440	100.907562
1413039424	1000	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	16.50	14.00	1.922784	4.922198	4.308629	100.233879
1413039425	1000	2	0	0	2	0	0	1	0	0	0	0	0	0	0	0	16.50	14.00	1.920366	4.920586	4.331440	100.870270
1413039426	1000	3	0	1	1	0	0	0	0	0	0	0	0	0	0	0	16.50	14.00	1.921978	4.923810	4.332866	100.833206
1413039427	1000	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	16.50	14.00	1.921172	4.922198	4.327163	100.720680
1413039428	1000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16.50	14.00	1.921978	4.923810	4.331440	100.795776
1413039429	1000	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	16.50	14.00	1.923590	4.923810	4.312906	100.309151
1413039430	1000	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	16.50	14.00	1.921172	4.918974	4.330015	100.870094
1413039431	1000	1	2	1	1	0	0	0	0	0	0	0	0	0	0	0	16.50	14.00	1.922784	4.922198	4.332866	100.870461
1413039432	1000	2	2	1	3	0	0	2	1	0	0	0	0	0	0	0	16.50	14.00	1.921978	4.920586	4.328589	100.795357
1413039433	1000	0	1	3	2	0	0	0	0	0	1	0	0	0	0	0	16.50	14.00	1.923590	4.923810	4.330015	100.758347
1413039434	1000	0	2	1	0	0	0	0	1	0	0	0	0	0	0	0	16.50	14.00	1.922784	4.917363	4.308629	100.345146
1413039435	1000	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	16.50	14.00	1.923590	4.923810	4.334292	100.870636
1413039436	1000	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	16.50	14.00	1.923590	4.923810	4.331440	100.795776
1413039437	1000	0	2	1	0	0	0	0	1	0	0	0	0	0	0	0	16.50	14.00	1.926007	4.925421	4.334292	100.833405
1413039438	1000	1	1	1	0	0	0	0	1	0	0	0	0	0	0	0	16.50	14.00	1.925202	4.925421	4.332866	100.795990
1413039439	1000	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	16.50	14.00	1.926007	4.927033	4.335718	100.833603
1413039440	1000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	16.50	14.00	1.922784	4.918974	4.330015	100.870094
1413039441	1000	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	16.50	14.00	1.926007	4.927033	4.335718	100.833603
1413039442	1000	2	2	1	0	1	1	0	1	0	0	1	0	0	0	0	16.50	14.00	1.926007	4.925421	4.311480	100.234673
1413039443	1000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16.50	14.00	1.925202	4.923810	4.331440	100.795776
1413039444	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16.50	14.00	1.926007	4.923810	4.332866	100.833206
1413039445	1000	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	16.50	14.00	1.924396	4.923810	4.312906	100.309151
1413039446	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16.50	14.00	1.926007	4.923810	4.332866	100.833206
1413039447	1000	1	2	0	0	1	0	0	0	0	0	0	0	0	0	0	16.50	14.00	1.926007	4.923810	4.332866	100.833206
1413039448	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16.50	14.00	1.926007	4.922198	4.328589	100.758125
1413039449	1000	2	1	1	2	0	0	1	0	0	1	0	0	0	0	0	16.50	14.00	1.926813	4.923810	4.334292	100.870636
1413039450	1000	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	16.50	14.00	1.927619	4.925421	4.341421	101.020515
1413039451	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16.50	14.00	1.927619	4.925421	4.334292	100.833405
1413039452	1000	2	1	1	0	1	0	0	0	0	0	0	0	0	0	0	16.50	14.00	1.929231	4.927033	4.339995	100.945831
1413039453	1000	0	0	3	1	0	0	0	0	0	1	0	0	0	0	0	16.50	14.00	1.927619	4.923810	4.331440	100.795776
1413039454	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16.50	14.00	1.928425	4.923810	4.332866	100.833206
1413039455	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16.50	14.00	1.927619	4.923810	4.308629	100.196846
1413039456	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16.50	14.00	1.927619	4.920586	4.331440	100.870270
1413039457	1000	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	16.50	14.00	1.930037	4.927033	4.337143	100.871010
1413039458	1000	2	2	1	1	0	0	1	1	0	0	0	0	0	0	0	16.50	14.00	1.929231	4.923810	4.330015	100.758347
1413039459	1000	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	16.50	14.00	1.929231	4.925421	4.311480	100.234673
1413039460	1000	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	16.50	14.00	1.930843	4.927033	4.357104	101.394753
1413039461	1000	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	16.50	14.00	1.929231	4.923810	4.331440	100.795776
1413039462	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16.50	14.00	1.930843	4.927033	4.332866	100.758789
1413039463	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16.50	14.00	1.930843	4.925421	4.327163	100.646301
1413039464	1000	3	1	2	3	1	0	2	0	0	1	0	0	0	0	0	16.50	14.00	1.932454	4.928645	4.332866	100.721603
1413039465	1000	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	16.50	14.00	1.932454	4.928645	4.332866	100.721603
1413039466	1000	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	16.50	14.00	1.933260	4.935091	4.317183	100.162315
1413039467	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16.50	14.00	1.932454	4.928645	4.334292	100.759003
1413039468	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16.50	14.00	1.934066	4.930256	4.337143	100.796600
1413039469	1000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	16.50	14.00	1.932454	4.928645	4.334292	100.759003
1413039470	1000	0	0	2	3	0	0	0	0	0	1	0	0	0	0	0	16.50	14.00	1.932454	4.925421	4.332866	100.795990
1413039471	1000	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	16.50	14.00	1.933260	4.927033	4.325737	100.571739
1413039472	1000	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	16.50	14.00	1.930843	4.922198	4.331440	100.833008
1413039473	1000	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	16.50	14.00	1.932454	4.923810	4.331440	100.795776
1413039474	1000	2	1	0	3	0	0	1	0	1	0	0	0	0	0	0	16.50	14.00	1.934872	4.930256	4.337143	100.796600
1413039475	1000	2	1	1	6	0	0	1	0	1	0	0	0	0	0	0	16.50	14.00	1.934872	4.928645	4.335718	100.796402
1413039476	1000	1	0	1	2	0	0	0	0	0	0	0	0	0	0	0	16.50	14.25	1.935678	4.925421	4.334292	100.833405
1413039477	1000	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	16.50	14.00	1.931648	4.922198	4.327163	100.720680
1413039478	1000	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16.50	14.25	1.933260	4.923810	4.331440	100.795776
1413039479	1000	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	16.50	14.25	1.934872	4.925421	4.312906	100.272087
1413039480	1000	0	2	0	2	0	0	0	0	1	0	0	0	0	0	0	16.50	14.25	1.935678	4.927033	4.332866	100.758789
1413039481	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16.50	14.25	1.936484	4.927033	4.335718	100.833603
1413039482	1000	2	3	3	2	1	0	0	0	0	1	0	0	0	0	0	16.50	14.25	1.934872	4.925421	4.314332	100.309509
1413039483	1000	2	0	2	2	0	0	1	0	0	0	0	0	0	0	0	16.50	14.25	1.934872	4.925421	4.334292	100.833405
1413039484	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16.50	14.25	1.936484	4.928645	4.312906	100.198051
1413039485	1000	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	17.00	14.25	1.936484	4.928645	4.334292	100.759003
1413039486	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17.00	14.25	1.937289	4.931868	4.334292	100.684692
1413039487	1000	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	17.00	14.25	1.936484	4.928645	4.257301	98.739578
1413039488	1000	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	17.00	14.25	1.937289	4.928645	4.338569	100.871193
1413039489	1000	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	17.00	14.25	1.938095	4.930256	4.337143	100.796600
1413039490	1000	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	17.00	14.25	1.938095	4.928645	4.334292	100.759003
1413039491	1000	0	2	1	1	0	0	0	0	0	0	0	0	0	0	0	17.00	14.25	1.939707	4.935091	4.337143	100.685188
1413039492	1000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	17.00	14.25	1.938095	4.930256	4.315757	100.235840
1413039493	1000	3	0	2	0	0	0	0	0	0	0	0	0	0	0	0	17.00	14.25	1.938095	4.928645	4.337143	100.833801
1413039494	1000	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	17.00	14.25	1.937289	4.927033	4.335718	100.833603
1413039495	1000	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	17.00	14.25	1.939707	4.930256	4.337143	100.796600
1413039496	1000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17.00	14.25	1.938901	4.927033	4.334292	100.796196
1413039497	1000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	17.00	14.25	1.937289	4.925421	4.332866	100.795990
1413039498	1000	1	1	1	1	0	0	0	1	1	1	0	0	0	1	0	17.00	14.25	1.939707	4.928645	4.337143	100.833801
1413039499	1000	1	3	1	1	0	0	1	1	0	0	0	0	0	0	0	17.00	14.25	1.938901	4.927033	4.331440	100.721375
1413039500	1000	3	1	1	0	0	0	0	1	0	0	0	0	0	0	0	17.00	14.25	1.940513	4.931868	4.317183	100.236237
1413039501	1000	0	1	2	1	0	0	0	1	0	0	0	0	0	0	0	17.00	14.25	1.940513	4.930256	4.335718	100.759224
1413039502	1000	0	0	2	2	0	0	0	0	0	1	0	0	0	0	0	17.00	14.25	1.941319	4.933480	4.335718	100.684944
1413039503	1000	0	2	1	1	0	0	0	0	0	1	0	0	0	0	0	17.00	14.25	1.938901	4.923810	4.328589	100.720901
1413039504	1000	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	17.00	14.25	1.939707	4.928645	4.335718	100.796402
1413039505	1000	2	1	0	1	1	0	0	0	0	0	0	0	0	0	0	17.00	14.25	1.941319	4.930256	4.331440	100.647064
1413039506	1000	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	17.00	14.25	1.940513	4.928645	4.332866	100.721603
1413039507	1000	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	17.00	14.25	1.940513	4.927033	4.330015	100.683968
1413039508	1000	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	17.00	14.25	1.941319	4.927033	4.311480	100.197647
1413039509	1000	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	17.00	14.25	1.941319	4.928645	4.335718	100.796402
1413039510	1000	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17.00	14.25	1.942930	4.930256	4.338569	100.833992
1413039511	1000	1	1	1	1	0	0	1	1	0	0	0	0	0	0	0	17.00	14.25	1.943736	4.930256	4.335718	100.759224
1413039512	1000	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	17.00	14.25	1.942930	4.928645	4.325737	100.534615
1413039513	1000	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	17.00	14.25	1.941319	4.927033	4.315757	100.309875
1413039514	1000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17.00	14.25	1.941319	4.923810	4.338569	100.982948
1413039515	1000	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	17.00	14.25	1.942930	4.927033	4.334292	100.796196
1413039516	1000	1	2	0	1	0	0	1	0	0	0	0	0	0	0	0	17.00	14.25	1.945348	4.931868	4.337143	100.759445
1413039517	1000	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	17.00	14.25	1.945348	4.933480	4.341421	100.834389
1413039518	1000	0	2	2	1	0	0	0	1	1	1	0	0	0	1	0	17.00	14.25	1.945348	4.931868	4.339995	100.834183
1413039519	1000	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17.00	14.25	1.945348	4.928645	4.315757	100.272850
1413039520	1000	2	1	1	1	0	0	0	1	0	0	0	0	0	0	0	17.00	14.25	1.945348	4.930256	4.337143	100.796600
1413039521	1000	2	0	0	4	0	0	1	0	0	0	0	0	0	0	0	17.00	14.25	1.945348	4.931868	4.339995	100.834183
1413039522	1000	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	17.00	14.25	1.946960	4.933480	4.339995	100.797020
1413039523	1000	0	2	4	1	0	0	0	2	0	0	0	0	0	0	0	17.00	14.25	1.947766	4.936703	4.342846	100.797440
1413039524	1000	0	1	1	1	0	0	0	1	0	0	0	0	0	0	0	17.00	14.25	1.945348	4.930256	4.317183	100.273224
1413039525	1000	1	0	2	2	0	0	0	0	0	1	0	0	0	0	0	17.00	14.25	1.943736	4.923810	4.337143	100.945511
1413039526	1000	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	17.00	14.25	1.945348	4.928645	4.335718	100.796402
1413039527	1000	2	1	1	1	0	0	0	0	0	0	0	0	0	0	0	17.00	14.25	1.946960	4.931868	4.339995	100.834183
1413039528	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17.00	14.25	1.947766	4.931868	4.320035	100.310974
1413039529	1000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	17.00	14.25	1.946960	4.931868	4.315757	100.198868
1413039530	1000	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	17.00	14.25	1.946960	4.931868	4.339995	100.834183
1413039531	1000	0	0	2	2	0	0	0	0	0	1	0	0	0	0	0	17.00	14.25	1.948572	4.933480	4.341421	100.834389
1413039532	1000	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	17.00	14.50	1.948572	4.931868	4.337143	100.759445
1413039533	1000	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	17.00	14.25	1.949377	4.935091	4.339995	100.759872
1413039534	1000	2	2	2	1	0	0	1	0	0	0	0	0	0	0	0	17.00	14.25	1.946154	4.931868	4.337143	100.759445
1413039535	1000	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	17.00	14.25	1.946960	4.930256	4.335718	100.759224
1413039536	1000	1	2	1	2	0	0	0	0	0	1	0	0	0	0	0	17.00	14.50	1.948572	4.931868	4.341421	100.871559
1413039537	1000	0	3	2	0	0	0	0	1	0	0	0	0	0	0	0	17.00	14.50	1.948572	4.931868	4.315757	100.198868
1413039538	1000	1	1	1	1	0	0	1	0	0	0	0	0	0	0	0	17.00	14.50	1.950989	4.933480	4.341421	100.834389
1413039539	1000	1	0	2	1	0	0	1	0	0	0	0	0	0	0	0	17.00	14.50	1.950989	4.935091	4.342846	100.834572
1413039540	1000	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	17.00	14.50	1.950183	4.933480	4.320035	100.273987
1413039541	1000	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	17.00	14.50	1.950989	4.935091	4.342846	100.834572
1413039542	1000	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	17.00	14.50	1.950989	4.933480	4.334292	100.647583
1413039543	1000	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	17.00	14.50	1.950989	4.933480	4.338569	100.759666
1413039544	1000	0	2	2	0	0	0	0	1	0	0	0	0	0	0	0	17.00	14.50	1.951795	4.935091	4.338569	100.722542
1413039545	1000	2	0	1	2	0	0	1	0	0	0	0	0	0	0	0	17.00	14.50	1.950183	4.933480	4.321460	100.311340
1413039546	1000	1	2	1	2	0	0	1	1	0	0	0	0	0	0	0	17.00	14.50	1.951795	4.931868	4.339995	100.834183
1413039547	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17.00	14.50	1.952601	4.935091	4.342846	100.834572
1413039548	1000	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	17.00	14.50	1.951795	4.933480	4.341421	100.834389
1413039549	1000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	17.00	14.50	1.950183	4.930256	4.338569	100.833992
1413039550	1000	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	17.00	14.50	1.952601	4.930256	4.322886	100.422760
1413039551	1000	2	1	0	2	0	0	1	0	0	0	0	0	0	0	0	17.00	14.50	1.951795	4.931868	4.339995	100.834183
1413039552	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17.00	14.50	1.952601	4.933480	4.339995	100.797020
1413039553	1000	0	4	2	1	0	0	0	1	1	1	0	0	0	1	0	17.00	14.50	1.954213	4.936703	4.341421	100.760109
1413039554	1000	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	17.00	14.50	1.953407	4.935091	4.342846	100.834572
1413039555	1000	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	17.00	14.50	1.955018	4.935091	4.339995	100.759872
1413039556	1000	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	17.00	14.50	1.952601	4.931868	4.337143	100.759445
1413039557	1000	3	2	2	2	0	0	1	1	0	0	0	0	0	0	0	17.00	14.50	1.955018	4.936703	4.339995	100.722763
1413039558	1000	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	17.00	14.50	1.955018	4.936703	4.344272	100.834770
1413039559	1000	0	2	1	2	0	0	0	0	0	0	0	0	0	0	0	17.00	14.50	1.955824	4.936703	4.339995	100.722763
1413039560	1000	1	2	0	3	0	0	1	0	1	0	0	0	0	0	0	17.00	14.50	1.954213	4.933480	4.338569	100.759666
1413039561	1000	2	1	0	2	0	0	0	0	0	0	0	0	0	0	0	17.00	14.50	1.955018	4.935091	4.317183	100.162315
1413039562	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17.00	14.50	1.954213	4.931868	4.341421	100.871559
1413039563	1000	2	2	1	1	0	0	0	1	0	0	0	0	0	0	0	17.00	14.50	1.955824	4.935091	4.342846	100.834572
1413039564	1000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	17.00	14.50	1.955824	4.935091	4.342846	100.834572
1413039565	1000	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	17.00	14.50	1.955018	4.933480	4.338569	100.759666
1413039566	1000	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	17.00	14.50	1.956630	4.933480	4.320035	100.273987
1413039567	1000	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	17.00	14.50	1.955824	4.931868	4.335718	100.722076
1413039568	1000	1	2	0	2	0	0	1	0	0	0	0	0	0	0	0	17.00	14.50	1.957436	4.936703	4.341421	100.760109
1413039569	1000	1	1	2	1	0	1	0	0	0	1	0	0	0	0	0	17.00	14.50	1.957436	4.936703	4.341421	100.760109
1413039570	1000	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	17.00	14.50	1.956630	4.933480	4.341421	100.834389
1413039571	1000	2	0	3	2	0	0	1	0	0	0	0	0	0	0	0	17.00	14.50	1.955824	4.930256	4.322886	100.422760
1413039572	1000	0	3	1	1	0	0	0	1	1	0	0	0	0	0	0	17.00	14.50	1.957436	4.935091	4.345698	100.909271
1413039573	1000	1	0	1	1	0	0	1	0	0	0	0	0	0	0	0	17.00	14.50	1.958242	4.935091	4.345698	100.909271
1413039574	1000	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	17.00	14.50	1.959854	4.938315	4.322886	100.237793
1413039575	1000	2	0	1	2	0	0	1	0	0	0	0	0	0	0	0	17.00	14.50	1.959048	4.936703	4.342846	100.797440
1413039576	1000	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	17.00	14.50	1.960659	4.938315	4.345698	100.834969
1413039577	1000	1	2	1	1	0	1	0	0	0	0	0	0	0	0	0	17.00	14.50	1.959854	4.935091	4.321460	100.274368
1413039578	1000	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	17.00	14.50	1.959048	4.936703	4.342846	100.797440
1413039579	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17.00	14.50	1.959854	4.938315	4.344272	100.797653
1413039580	1000	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	17.00	14.50	1.960659	4.936703	4.342846	100.797440
1413039581	1000	1	5	0	2	1	0	1	0	1	0	0	1	0	0	0	17.00	14.50	1.960659	4.936703	4.341421	100.760109
1413039582	1000	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	17.00	14.50	1.959854	4.938315	4.371362	101.506798
1413039583	1000	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	17.00	14.50	1.959854	4.935091	4.342846	100.834572
1413039584	1000	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	17.00	14.50	1.961465	4.938315	4.344272	100.797653
1413039585	1000	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	17.00	14.50	1.959854	4.935091	4.341421	100.797234
1413039586	1000	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	17.00	14.50	1.960659	4.935091	4.341421	100.797234
1413039587	1000	1	2	1	1	0	1	0	0	0	0	0	0	0	0	0	17.00	14.50	1.961465	4.936703	4.321460	100.237411
1413039588	1000	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	17.00	14.50	1.959854	4.933480	4.341421	100.834389
1413039589	1000	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	17.00	14.50	1.962271	4.938315	4.342846	100.760323
1413039590	1000	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	17.00	14.50	1.961465	4.935091	4.342846	100.834572
1413039591	1000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17.00	14.50	1.962271	4.936703	4.341421	100.760109
1413039592	1000	1	2	1	0	1	0	0	0	0	0	0	0	0	0	0	17.00	14.50	1.959854	4.933480	4.341421	100.834389
1413039593	1000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	17.00	14.75	1.961465	4.933480	4.338569	100.759666
1413039594	1000	1	1	0	2	0	0	1	0	0	0	0	0	0	0	0	17.00	14.50	1.960659	4.931868	4.337143	100.759445
1413039595	1000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17.00	14.50	1.962271	4.936703	4.342846	100.797440
1413039596	1000	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	17.00	14.75	1.964689	4.939927	4.344272	100.760544
