quad V2.5
time	int	cnt1	cnt2	cnt3	cnt4	1&2	1&3	1&4	2&3	2&4	3&4	1&2&3	1&2&4	1&3&4	2&3&4	1&2&3&4	digTemp	temp	adct	adcr	adcp	pressure
1413028514	1000	2	2	0	2	0	0	1	0	1	0	0	0	0	0	0	25.00	23.00	2.465128	5.165568	4.499680	99.683739
1413028515	1000	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	25.00	23.00	2.466740	5.167180	4.505383	99.791306
1413028516	1000	4	2	0	1	0	0	1	0	0	0	0	0	0	0	0	25.00	23.00	2.464322	5.160733	4.501106	99.824974
1413028517	1000	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	25.00	23.00	2.465128	5.155898	4.501106	99.930702
1413028518	1000	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	25.00	23.00	2.465128	5.165568	4.482571	99.255562
1413028519	1000	3	2	2	2	0	0	1	0	0	0	0	0	0	0	0	25.00	23.00	2.466740	5.165568	4.502532	99.755104
1413028520	1000	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	25.00	23.00	2.467546	5.167180	4.505383	99.791306
1413028521	1000	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	25.00	23.00	2.466740	5.167180	4.505383	99.791306
1413028522	1000	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	25.00	23.00	2.464322	5.160733	4.502532	99.860680
1413028523	1000	1	1	0	2	0	0	0	0	0	0	0	0	0	0	0	25.00	23.00	2.468352	5.168792	4.506809	99.791824
1413028524	1000	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	25.00	23.00	2.469157	5.168792	4.505383	99.756157
1413028525	1000	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	25.00	23.00	2.466740	5.165568	4.502532	99.755104
1413028526	1000	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	25.00	23.00	2.467546	5.165568	4.481145	99.219879
1413028527	1000	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	25.00	23.00	2.466740	5.165568	4.502532	99.755104
1413028528	1000	3	2	1	2	1	0	1	0	0	0	0	0	0	0	0	25.00	23.00	2.469157	5.170403	4.505383	99.721031
1413028529	1000	2	2	1	2	1	0	0	0	0	0	0	0	0	0	0	25.00	23.00	2.469157	5.167180	4.505383	99.791306
1413028530	1000	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	25.00	23.00	2.467546	5.167180	4.505383	99.791306
1413028531	1000	0	2	1	2	0	0	0	0	0	0	0	0	0	0	0	25.00	23.00	2.469963	5.170403	4.488274	99.293251
1413028532	1000	2	1	1	1	1	0	1	0	1	0	0	1	0	0	0	25.00	23.00	2.465934	5.162345	4.501106	99.789772
1413028533	1000	1	1	2	0	0	0	0	1	0	0	0	0	0	0	0	25.00	23.00	2.469963	5.163957	4.505383	99.861664
1413028534	1000	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	25.00	23.00	2.469157	5.168792	4.488274	99.328239
1413028535	1000	1	2	0	2	1	0	0	0	0	0	0	0	0	0	0	25.00	23.00	2.469157	5.167180	4.502532	99.719955
1413028536	1000	1	2	2	0	0	0	0	1	0	0	0	0	0	0	0	25.00	23.00	2.469963	5.168792	4.485422	99.256912
1413028537	1000	1	2	3	0	0	0	0	0	0	0	0	0	0	0	0	25.00	23.00	2.467546	5.163957	4.501106	99.754593
1413028538	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25.00	23.00	2.469157	5.165568	4.501106	99.719429
1413028539	1000	1	2	3	0	0	1	0	1	0	0	0	0	0	0	0	25.00	23.00	2.469963	5.168792	4.506809	99.791824
1413028540	1000	0	1	0	2	0	0	0	0	1	0	0	0	0	0	0	25.00	23.00	2.470769	5.168792	4.505383	99.756157
1413028541	1000	1	2	1	1	1	0	1	0	1	0	0	1	0	0	0	25.00	23.00	2.469157	5.165568	4.498254	99.648056
1413028542	1000	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	25.00	23.00	2.469157	5.165568	4.512512	100.004890
1413028543	1000	0	0	1	2	0	0	0	0	0	1	0	0	0	0	0	25.00	23.00	2.469963	5.165568	4.502532	99.755104
1413028544	1000	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	25.00	23.00	2.469157	5.165568	4.503957	99.790802
1413028545	1000	0	3	0	2	0	0	0	0	2	0	0	0	0	0	0	25.00	23.00	2.470769	5.175239	4.505383	99.615784
1413028546	1000	2	2	1	0	1	0	0	0	0	0	0	0	0	0	0	25.00	23.00	2.469963	5.165568	4.502532	99.755104
1413028547	1000	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	25.00	23.00	2.472381	5.168792	4.535324	100.505005
1413028548	1000	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	25.00	23.00	2.471575	5.167180	4.508235	99.862640
1413028549	1000	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	25.50	23.00	2.473187	5.168792	4.509660	99.863129
1413028550	1000	1	0	1	1	0	1	0	0	0	0	0	0	0	0	0	25.00	23.00	2.471575	5.167180	4.482571	99.220573
1413028551	1000	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25.50	23.00	2.471575	5.168792	4.508235	99.827477
1413028552	1000	1	3	2	1	1	0	0	1	0	0	0	0	0	0	0	25.50	23.00	2.469963	5.165568	4.502532	99.755104
1413028553	1000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25.50	23.00	2.469157	5.163957	4.506809	99.897354
1413028554	1000	1	0	3	2	0	0	1	0	0	0	0	0	0	0	0	25.00	23.00	2.470769	5.165568	4.505383	99.826477
1413028555	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25.00	23.00	2.471575	5.165568	4.506809	99.862160
1413028556	1000	1	2	2	3	0	0	1	0	1	0	0	0	0	0	0	25.00	23.00	2.473187	5.170403	4.505383	99.721031
1413028557	1000	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	25.50	23.00	2.471575	5.165568	4.508235	99.897835
1413028558	1000	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	25.00	23.00	2.470769	5.162345	4.503957	99.861183
1413028559	1000	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	25.50	23.00	2.471575	5.167180	4.488274	99.363251
1413028560	1000	1	0	0	4	0	0	1	0	0	0	0	0	0	0	0	25.00	23.00	2.473187	5.168792	4.509660	99.863129
1413028561	1000	0	2	0	2	0	0	0	0	1	0	0	0	0	0	0	25.50	23.00	2.473993	5.170403	4.506809	99.756683
1413028562	1000	2	0	1	2	0	1	0	0	0	0	0	0	0	0	0	25.50	23.00	2.473993	5.170403	4.506809	99.756683
1413028563	1000	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	25.50	23.00	2.473993	5.172015	4.489699	99.293915
1413028564	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25.50	23.00	2.473187	5.167180	4.511086	99.933983
1413028565	1000	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	25.50	23.00	2.473993	5.167180	4.508235	99.862640
1413028566	1000	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	25.50	23.00	2.473993	5.168792	4.493977	99.470871
1413028567	1000	0	2	2	2	0	0	0	0	1	0	0	0	0	0	0	25.50	23.00	2.473187	5.168792	4.509660	99.863129
1413028568	1000	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	25.50	23.00	2.474799	5.170403	4.509660	99.827980
1413028569	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25.50	23.00	2.473993	5.168792	4.506809	99.791824
