quad V2.5
time	int	cnt1	cnt2	cnt3	cnt4	1&2	1&3	1&4	2&3	2&4	3&4	1&2&3	1&2&4	1&3&4	2&3&4	1&2&3&4	digTemp	temp	adct	adcr	adcp	pressure
1413035728	1000	24	20	17	23	1	9	4	3	7	4	1	0	2	0	0	4.50	2.50	1.364322	4.851282	1.193356	18.872751
1413035729	1000	21	20	21	18	6	6	2	4	4	4	0	0	1	0	0	4.50	2.25	1.364322	4.854506	1.193356	18.851639
1413035730	1000	17	20	14	21	2	5	6	2	8	1	0	1	1	0	0	4.50	2.50	1.364322	4.851282	1.196208	18.948740
1413035731	1000	17	22	20	11	4	7	4	4	6	0	0	2	0	0	0	4.50	2.25	1.362711	4.851282	1.194782	18.910746
1413035732	1000	13	19	19	27	3	5	6	3	9	7	0	1	3	0	0	4.50	2.25	1.364322	4.856117	1.193356	18.841091
1413035733	1000	18	23	17	20	4	6	5	5	9	5	0	1	1	2	0	4.50	2.25	1.363517	4.856117	1.199059	18.992910
1413035734	1000	10	17	15	17	1	2	3	6	4	4	0	1	0	1	0	4.50	2.25	1.362711	4.854506	1.200485	19.041477
1413035735	1000	21	14	16	22	1	5	5	2	9	1	0	0	1	1	0	4.50	2.25	1.360293	4.846447	1.199059	19.056604
1413035736	1000	12	18	19	18	3	4	2	6	7	3	1	0	1	0	0	4.50	2.25	1.360293	4.852894	1.201911	19.090073
1413035737	1000	21	24	20	20	6	8	2	4	7	2	0	1	0	0	0	4.50	2.25	1.361099	4.854506	1.203336	19.117413
1413035738	1000	13	18	16	19	2	5	4	3	9	2	0	1	1	1	0	4.50	2.25	1.361099	4.856117	1.200485	19.030865
1413035739	1000	21	19	21	26	5	6	8	4	7	1	0	1	0	0	0	4.50	2.25	1.360293	4.851282	1.204762	19.176701
1413035740	1000	20	12	18	17	2	7	4	2	4	1	1	0	0	0	0	4.50	2.25	1.358681	4.849670	1.209039	19.301388
1413035741	1000	11	17	13	18	3	3	2	1	6	3	0	1	0	0	0	4.50	2.25	1.358681	4.851282	1.204762	19.176701
1413035742	1000	18	17	17	15	3	7	7	1	4	1	0	2	1	0	0	4.50	2.25	1.358681	4.849670	1.207614	19.263382
1413035743	1000	25	24	25	20	4	10	1	5	10	5	0	0	0	2	0	4.50	2.25	1.358681	4.854506	1.207614	19.231321
1413035744	1000	24	21	29	24	7	15	7	9	6	3	5	2	0	0	0	4.50	2.25	1.358681	4.854506	1.210465	19.307257
1413035745	1000	14	14	23	18	1	6	4	3	5	3	0	0	1	0	0	4.50	2.25	1.358681	4.852894	1.260367	20.647284
1413035746	1000	20	22	12	14	9	4	5	4	4	3	1	1	1	0	0	4.50	2.25	1.357070	4.851282	1.213317	19.404659
1413035747	1000	13	21	14	17	4	5	6	4	9	2	1	1	1	0	0	4.50	2.25	1.356264	4.848059	1.211891	19.388140
1413035748	1000	28	15	19	22	3	9	6	0	7	2	0	0	0	0	0	4.50	2.25	1.356264	4.849670	1.214742	19.453411
1413035749	1000	10	7	13	8	2	1	3	3	0	0	1	0	0	0	0	4.50	2.25	1.355458	4.849670	1.214742	19.453411
1413035750	1000	16	21	10	10	4	2	2	5	4	1	0	0	0	1	0	4.50	2.25	1.355458	4.852894	1.211891	19.355942
1413035751	1000	15	14	20	16	4	4	5	4	5	2	1	1	1	1	1	4.00	2.25	1.354652	4.848059	1.217594	19.540211
